gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
yfdK,yfdK,0.000914405370196363,0.001679510445532571,-0.00033007079547826303,50,0.0002128455388724331,-0.00016283753457089898,-7.130108477119266e-05,-2.579797327778456e-05,0.0001281310519870852,-1.629148216948492e-05,0.0006958737911391991,0.0001669143154272945,9.319321043845524e-05,-0.00010632446287874299
pinR,pinR,0.0009127060747661366,0.0020075813498786604,0.0010845150265497538,51,0.000230506154208274,0.00014688370914566813,0.0007025742888398482,-4.265748487663018e-05,-0.0005047801526796318,5.634274277735157e-05,0.00015252636289002128,9.187364832471522e-06,2.55322420150796e-05,0.00013659084761368434
yieK,yieK,0.0009112310865958405,0.0011460987965258755,-0.00024359648675199475,52,0.0002458092477788153,0.00019294471887678247,0.000128025447578621,4.077253970206407e-05,0.00028407244454341197,-9.584254510409262e-05,-2.1591309860924944e-05,5.582514966857917e-05,4.2423160875525436e-05,3.879223253705866e-05
ycaJ,ycaJ,0.0009077730858278133,0.0011441935784064577,0.00036947644983559644,53,0.00020155900899054385,0.00010995763699888404,0.00026042238644393816,4.943784179223388e-05,0.0002198513206077976,7.721168277582376e-05,-9.159418902040603e-05,9.943168962139919e-05,8.111764886515178e-06,-2.6616057268916166e-05
sfcA,sfcA,0.0008992813993113507,0.0018105772676304745,-0.00024051354653161088,54,0.0002915363091102406,-0.00010840728155496098,-4.539879251039591e-05,-3.426209802320289e-05,-1.4384751221709127e-05,-8.423349190801847e-05,0.0007789405972196533,0.00016747990169804365,0.00011697252544297505,-0.00016896151894127455
pinQ,pinQ,0.0008966143205599924,0.0017476264374387074,0.0009219437663121689,55,0.00016188941641230776,0.00012567914322343386,0.0006258365596570446,-1.502647634721784e-05,-0.0004104795820921397,8.568950452168593e-05,0.00011087005201051897,3.586356284504241e-05,0.00010854165129244432,6.775048903687215e-05
ycdU,ycdU,0.0008964153393344152,0.001338188704019006,0.00023775199071639496,56,0.00010849453303044591,0.00017293172422340634,0.00031896909576960243,9.103079368896569e-05,0.00028625583873893336,9.219704217177216e-05,-8.788279051440466e-05,4.742299405358449e-05,-6.548733627639741e-05,-6.751655555149327e-05
nirB,nirB,0.0008905788939764099,0.0009610509652262059,-7.457980505404124e-05,57,0.00014230428395104868,0.00013061542391054002,0.00022621736905357323,3.14243565926071e-05,0.00024856507370024194,-3.5236035624898017e-05,3.0511965627298537e-06,7.471392708146047e-05,5.53654857382432e-05,1.3557813010863468e-05
insG,insG,0.0008894471916705561,0.0010804975141863189,-0.00016406593230482836,58,0.0001870476394580022,0.0002484097692419516,-1.566566082753353e-05,2.8462893762768235e-05,0.0002083824427419044,7.848650241005454e-05,0.00012136095667141586,0.00011282214864234068,-5.639629916442743e-05,-2.3463201265920453e-05
gspA,gspA,0.0008721601914536737,0.001239784697527955,0.00013002493253859115,59,0.00010437730738619974,0.00018608396500960632,-0.00010885924205933884,-8.267990610309026e-07,-6.9965259272429e-07,0.00022877485334725316,-7.342655932404655e-05,0.00027679964332201837,0.0001165288125415026,0.0001434078628842341
mrdB,mrdB,0.0008698441256348201,0.002024588276080778,-0.0013356437702984622,60,9.403014489725853e-05,6.793928544516416e-05,-0.00012632397417096128,0.0011350385088877797,-0.00015049840640524913,-0.00011203361484787803,5.2611758222810006e-05,-8.85723782102404e-05,-9.994370158865015e-05,9.759650340478657e-05
rplM,rplM,0.0008681024013815297,0.0028289116659742097,0.001095778852690791,61,0.00018297592559568548,0.0006069722860533253,-0.0002479857242157359,-3.418731321434007e-05,-0.00016845223511838413,0.0007232347257302864,1.1608396372648243e-05,0.0003237156999259243,-0.0003620788113606487,-0.00016770054838723125
relB,relB,0.0008678973976483164,0.0009971378262411633,-1.2921923477543398e-05,62,0.00011187090732939686,0.0001270823404137356,0.00024308162217855848,6.198504915060872e-05,0.00023149513788264762,-3.090838534539936e-05,-6.076431845583583e-07,0.00010344359292283048,5.3558962066962037e-05,-3.310418576646576e-05
