gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
glyA,glyA,0.0006023787798749371,0.0008879665171965587,0.0001619180462926536,53,0.00012069716235728991,-7.112202201647373e-05,0.00010512835741919472,0.00014065903438369466,8.577877016915712e-05,3.859804246915067e-06,8.401299445777159e-05,-7.167184664433713e-05,4.9325916970781275e-05,0.00015571060853094353
envC,envC,0.0006023167401535011,0.0007436737947550606,-0.00041377596372816163,54,8.178063823217615e-05,0.0003456473770271615,7.135923369996206e-05,5.014526259230604e-05,6.991797141377516e-05,-1.5997580304887215e-05,2.034585270702677e-05,-2.8888101202481083e-05,3.379893178187325e-05,-2.5792845793411504e-05
mscL,mscL,0.0005982827070358073,0.0009470609342623946,-0.000711101387540531,55,0.000310532667366853,0.00029920533941607536,7.313421652631236e-05,-5.432208938675313e-05,4.221565710640045e-05,-4.4504657835502765e-05,2.056775920876261e-05,2.7016181024697186e-05,-3.1259458419028554e-05,-4.4302907972009214e-05
lolE,lolE,0.0005969936927265983,0.0011022181153356606,-0.0006900098594506981,56,9.734764937395135e-05,0.0004946851686923529,-3.1317480048245274e-05,-1.6721413677562286e-05,-0.00010368110404220648,4.2077729964775526e-05,5.502765535202468e-05,-0.0001008922135365171,8.657326629030627e-05,7.389443435771883e-05
yiaG,yiaG,0.0005968603053703723,0.0006281983347147282,-0.00047263307552764444,57,0.00017366957841573175,5.3569605233383886e-06,0.0001786143990123867,-1.5669014672177934e-05,3.8052199053419782e-06,4.413743833798504e-05,8.101876174244817e-05,9.367828206813015e-06,4.258172421030528e-05,7.397740968819984e-05
metQ,metQ,0.0005921982623739796,0.0006031663283642205,-0.00040681566283032734,58,7.407606757380567e-05,1.2996350288728561e-05,6.531783626863558e-05,9.46592192315744e-05,-5.484032995120458e-06,8.802427799423779e-05,6.0239935191928574e-05,4.638704689745813e-05,0.00015246544838735915,3.5161135353722144e-06
elaC,elaC,0.0005827842458250304,0.0007217147181840431,-0.0001861931825491824,59,8.220120562793292e-05,-3.186702707133596e-05,9.896772801494351e-05,6.671748337749097e-05,0.00016110910814873348,7.61888010115328e-05,-8.067149219869919e-06,0.00012197719001360517,4.5087965810297884e-05,-2.953105988830045e-05
yfiF,yfiF,0.000579298495751397,0.0007728330908253791,-5.534630272289079e-05,60,2.0600094847612097e-05,1.8676025251508582e-05,-2.0812841779703834e-05,-7.595445575728717e-05,0.0002582671480264504,6.981239800653661e-05,2.201537278559596e-05,0.00017340504166508887,3.3626308460505605e-05,7.966340424508988e-05
gcd,gcd,0.0005685987534291887,0.0007673127903316122,-0.00030106437734975195,61,0.0002295907736483452,-2.644061761563121e-05,-5.803477967670122e-05,-2.1239638810159624e-06,9.539737974931355e-05,5.61779205945556e-05,-1.2757657277863406e-05,0.00018106347208796315,6.523245362880218e-05,4.049377217142079e-05
yeiH,yeiH,0.0005637597812924476,0.0008828001130890945,-0.0008828001130890945,62,4.09754999374774e-05,0.00039671621216382115,2.5710671302306132e-05,-3.110618803071827e-05,-9.859667735916763e-05,2.815494182405393e-05,5.547075828174496e-05,0.0001273082902807358,4.894357340063167e-05,-2.9817300508437554e-05
icdC,icdC,0.0005636137383869553,0.0012316603352894705,-0.00020532365434146094,63,0.00038472635116355505,0.00016135737954515292,1.5807617449172614e-05,0.00014369250315507986,-9.340683940563886e-05,-3.746324052745919e-05,-0.000100240758250326,-0.00010291246026783352,6.31938072519463e-05,0.00012885937827330623
mreC,mreC,0.000562606147510188,0.0006267763456103657,-7.9050606084681e-05,64,-3.92794427730327e-06,-2.0941525554700774e-05,-7.21562921808483e-06,5.418241850911058e-06,0.00014214606407023155,0.00013717926317754965,0.00013408599342039145,5.449487512891455e-05,2.715334412066771e-05,9.421346479161088e-05
mgsA,mgsA,0.0005619642653881292,0.0007668112467431558,-0.0003862429516081462,65,4.426413026472489e-05,0.000370433760089312,2.7045293233197485e-05,4.067245731782392e-05,-5.23638423251071e-05,8.242007326330948e-05,-1.193194504049723e-05,-3.7014885252515866e-05,-1.1128180593930986e-06,9.955204189727472e-05
