gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
fliO,fliO,-5.2890294420356886e-05,0.00016353199189147032,5.296281864181315e-05,3286,-3.989687225339633e-05,-9.951750085686206e-07,-5.593635285640893e-06,-8.92157511932453e-07,-1.5440028438709386e-05,-1.7845108993463095e-05,-1.3155626301339194e-05,1.5477283477960623e-05,-1.4392539362863639e-05,3.984356525759609e-05
recC,recC,-5.307699172839915e-05,0.0001253478508024242,-3.505098441995843e-05,3287,-1.5690927578534857e-06,-9.736137573773936e-06,1.683751614610988e-05,1.7894152753133708e-05,-9.845621877940953e-06,-1.1995274469397578e-05,-2.190377620612542e-05,-4.721891474232584e-06,-2.944062690608772e-05,1.4037606377689378e-06
atpH,atpH,-5.308240926588308e-05,0.0002529955003798231,-1.5379024328443583e-05,3288,-7.957261325313663e-05,5.3296784297841074e-05,-2.1550523091264652e-05,-7.879823670271783e-07,-2.2238310429044933e-05,2.4178056800088715e-05,1.5470666185283055e-06,-1.3442251320224984e-05,2.0934637840511924e-05,-1.5447274362154713e-05
moaE,moaE,-5.3092987704044346e-05,0.0001763964892039961,3.511272006547067e-05,3289,4.5571960795087846e-05,-2.5811376359970848e-05,-4.866615325171146e-07,1.5624792702733873e-05,-5.153850741704289e-06,-3.920065282842283e-05,-1.4886481484847148e-05,4.5499725215416436e-07,-2.33077448606059e-05,-5.897970645952102e-06
ycaD,ycaD,-5.312814794026846e-05,0.00013087103147766454,-5.152270017833126e-05,3290,-3.0389903922632894e-05,1.3168727791321703e-05,2.046361201482155e-05,-8.214780493788367e-06,-1.6022985759156487e-06,5.239101962554778e-06,-1.668835878864091e-05,-2.382474783340899e-05,-3.4194834626758548e-06,-7.860016631903827e-06
fdnH,fdnH,-5.3148132087595215e-05,0.00012339090607915,7.660152671707011e-05,3291,9.003681511791696e-06,-1.3404982147210852e-05,-5.468100662083119e-06,-2.0182652466969207e-05,-1.5826602074673871e-06,-2.1462675573852352e-05,-1.6178740491960606e-05,8.502298208940778e-06,-9.989707533829079e-06,1.761540727504491e-05
yffM,yffM,-5.317181380571379e-05,9.634276006295509e-05,-1.6558372192407353e-05,3292,-8.121119531371731e-06,-1.4582150499729803e-06,-2.5754684312326377e-06,5.155001224536043e-06,-2.0251267190807694e-05,1.1712842922537079e-05,-1.234782933168601e-05,-2.2863868509200045e-05,4.717628981547525e-06,-7.139518890063342e-06
zntR,zntR,-5.32518731591006e-05,9.001803392025872e-05,4.658838427676267e-07,3293,1.6407648533513107e-05,-1.5045320929327922e-06,1.975431847065958e-06,-1.6335217571457783e-06,-5.975863132373396e-06,-7.235362361312271e-06,-1.3989563097168624e-05,-1.9694071760274526e-05,-4.037258798311439e-08,-2.156166675048916e-05
yjgJ,yjgJ,-5.3265541820013456e-05,0.00010839100996229248,7.586284393728658e-07,3294,-1.4444147802879152e-05,5.414969837959529e-06,9.758337221096339e-06,-5.83538683943442e-06,-1.476871066537777e-05,-1.200767526492734e-05,-4.1586495810499636e-06,-8.571547730752735e-06,-2.1042158006731583e-05,1.2389427012083648e-05
gatA,gatA,-5.336547557775324e-05,0.00020015959027935558,-4.1963971316880305e-05,3295,-1.3568680832063085e-05,3.4817543179218595e-06,-3.9064015370390355e-05,-2.715913621832604e-06,5.7567897671438294e-05,-1.661719451839252e-05,-4.871526291259282e-06,-4.5818384178065866e-05,-4.106818116550684e-06,1.2347405361441002e-05
allC,allC,-5.337297757555728e-05,9.45397350951385e-05,5.42247778629408e-05,3296,-1.9144710217640275e-05,-1.0127683984585752e-06,-6.032314718193135e-06,-1.3452118788641983e-05,-4.5964246173068694e-06,-1.6040908823147888e-05,-1.367711077195917e-05,3.7956637192885434e-07,6.460822410491139e-06,1.3742989977370622e-05
ybgC,ybgC,-5.340289947285812e-05,8.09828740836195e-05,-1.7154685359651534e-05,3297,-5.610732532770518e-06,-5.648114128815988e-06,-2.1604360355846842e-05,3.599432433152962e-06,4.314975059827297e-06,-8.06484688378601e-06,3.630692690049297e-06,-3.334809817148647e-06,-2.29300230598708e-05,2.244887122351122e-06
ydgC,ydgC,-5.358009083343993e-05,0.00014859568327820608,0.00011089930361266875,3298,-6.398204811617449e-06,1.5335541863496437e-05,-1.3107783820821698e-05,4.146109089116871e-06,-2.5221125166565322e-05,-9.341218762176755e-06,-3.8715678562607435e-05,-8.303875932034342e-06,8.342719361464811e-06,1.968342590830496e-05
yeaR,yeaR,-5.362063315050801e-05,0.00010057601771810146,-3.0030123164037846e-05,3299,-2.4660693761223333e-05,1.1010576105889466e-06,-4.275272333987724e-06,-3.838579033358584e-06,-2.7870688930904674e-06,-1.6801730474782422e-05,1.5907395741984117e-05,-3.96508030288534e-06,-2.0769900634976866e-05,6.469238931223668e-06
cho,cho,-5.363707763958409e-05,0.00013553533757864927,7.574603506500345e-05,3300,2.867707744246139e-05,-1.226855318815869e-05,-1.4128307076594383e-05,7.960838511379317e-06,-2.6223499197762123e-05,-1.8172736505037298e-05,-1.4127852084279281e-05,-3.347074392338907e-06,4.311214015691892e-06,-6.318185164946001e-06
yhaK,yhaK,-5.374062140965371e-05,9.605844688538755e-05,-6.016761095796675e-06,3301,5.543472164760231e-06,3.8120731363204472e-06,-5.078503849703573e-06,-1.6226903246783588e-05,3.659559815147228e-06,-1.4359890497227599e-05,8.14380762163901e-06,-1.6890794241041316e-05,-1.2328845863796054e-05,-1.0014596448968502e-05
bcsC,bcsC,-5.380404536709261e-05,0.0001697716451466172,0.00010168377375667002,3302,1.7903153495052116e-05,1.2078286459125626e-05,-1.2003415537201528e-05,3.120045269230223e-06,-2.6533894134942256e-05,-1.0310065052365615e-05,-3.201658010660213e-05,-1.4693554024072636e-05,-1.623033640167075e-05,2.4882314666354344e-05
yigE,yigE,-5.381092394411663e-05,0.00014776820928256925,8.742287712680639e-05,3303,1.0677816266218986e-05,1.514645854876961e-05,1.7359279209856116e-06,-1.0079820899545157e-05,-2.809835707334835e-05,-1.8293465758072717e-05,-1.5881184725480896e-05,-1.4020618020093292e-05,-1.441612013680253e-05,1.9418439933252103e-05
mrr,mrr,-5.3946964959498904e-05,0.00010895032047979872,-3.0475990895718863e-05,3304,1.1691639013768205e-05,-2.1510236068850417e-05,-1.9268323956430335e-05,-3.0520352656538267e-07,-6.222255755301874e-06,5.1827302104390736e-06,8.877565995968496e-06,1.7497425399741275e-06,-1.993152391814459e-08,-3.412269188858266e-05
