gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
avtA,avtA,0.0007773402286857811,0.0008652111237942024,3.5901585199619226e-05,80,0.0001347698409554695,0.0002826513199775481,0.00022892383130031856,4.991350412844666e-05,-8.616418383769412e-06,5.534244235268745e-05,4.442251015389831e-07,-3.531902917044125e-05,4.515596234539771e-05,2.4074550078584815e-05
potD,potD,0.0007734258506888632,0.000975819710905168,0.00014469173264932978,81,0.00016045185269369792,0.00021164408721611582,5.545345250614164e-05,0.00019058737769399572,-3.443741831129158e-05,6.037337380881168e-05,-6.675951179686089e-05,8.142448376470852e-05,4.239027332210923e-05,7.229787979143511e-05
ybhN,ybhN,0.0007722519140281201,0.000907138695280621,-3.215542054991037e-05,82,0.00026825245009371454,8.753307987881894e-05,0.00026789598087105743,1.873901602317134e-05,3.540064257209057e-05,5.9956290501887885e-05,-2.711393496722484e-05,-4.0329455659025634e-05,2.0211737320808002e-05,8.170610739282186e-05
xylB,xylB,0.0007680213475797512,0.0015775905649057695,-0.0003684774917350804,83,0.0002448777616811382,-0.00013087677229160663,-2.305817051538527e-05,0.0001241275415135678,-0.00012072587403398189,0.0004055025973852923,0.00021589473035483922,-0.0001098045862797225,0.00018240332530792286,-2.031920554231289e-05
yeaD,yeaD,0.0007675793337910305,0.0008674276590735186,0.00011281524472235787,84,0.00021926075735077263,0.0002404228301320516,0.00010801784190772095,5.7492322734277506e-05,0.00010610588486060707,2.720708550801666e-05,3.0437864415113985e-05,-4.919359768521811e-05,2.855890952371419e-05,-7.305649560258222e-07
pheA,pheA,0.0007636220554634196,0.0007925494036877765,0.00020018455410291717,85,0.00013876574701716205,0.00025849100045422283,0.00016021802940793478,4.672093866894335e-05,4.6574536399258695e-05,-1.4463674112178468e-05,6.0857411154836736e-05,1.0523068035932884e-05,4.266892031629285e-05,1.3266078121013869e-05
yqjG,yqjG,0.0007616424067842906,0.0023207084903919635,-0.0008262687387635154,86,0.00042325636905878,-0.00040203453722729526,0.00020770795018670496,4.9683179299627546e-05,-7.604548311891001e-05,0.0004680333426497458,0.00024791802363653394,-0.0002282910775376196,0.00014457658375673468,-7.316194392001152e-05
melB,melB,0.0007533661914621127,0.0008838781565942215,0.00021920639357798485,87,0.00015388404297059704,0.0002780665911615594,0.00017537961913752966,1.5412890448333623e-05,-2.4112962541070864e-05,0.00012504786704323252,-1.076083307796751e-05,-5.73467180105494e-06,-2.4647515145961095e-05,7.083116326691476e-05
trxC,trxC,0.0007497900629926762,0.0009336524633847644,0.00022306080433901333,88,0.00017817293291755195,0.0002673575719573677,0.0001567360512305912,6.541713940393413e-05,6.065253926071222e-06,6.28928843579662e-05,-6.418450060431266e-05,7.422633507101879e-05,-2.774669959173133e-05,3.0853094324219006e-05
php,php,0.0007497011766879583,0.0035115342833000646,0.002616483931429022,89,0.00038174759652428975,2.644020452176029e-05,-0.00037584411749257433,-0.00022554093733043594,-0.0002015064253983013,-0.0004794448654911332,0.0005950866108390902,-9.858020759360863e-05,0.00034894496834191274,0.0007783983497669586
fabZ,fabZ,0.0007446380327558555,0.001058882282387457,-0.0001728717439665522,90,-4.4694237447132556e-05,3.1777753394744557e-06,9.088567751223729e-07,8.869854257475876e-05,7.797698163723023e-05,-4.592811887863123e-05,8.683918394413793e-05,0.00030706019104820883,0.00033709862625272375,-6.649976849003699e-05
