gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
bglH,bglH,-0.00031706345600999823,0.0005715479554951366,2.2277180197435366e-05,1977,7.746930628652913e-05,2.835259627802207e-05,-5.170152416274264e-05,-7.578233167167401e-05,-8.834267920631482e-05,-5.1726180125808826e-05,-0.0001426238027988417,-6.25253088687259e-06,2.1420347178018005e-05,-2.7876656900312848e-05
ubiD,ubiD,-0.000321443304576575,0.0004143509702142949,0.00010819202525289697,1978,3.730510223660828e-05,-2.795331649897442e-05,-8.500432919832695e-05,-3.2498869292549144e-05,-9.991819612655604e-05,9.148730582251669e-06,-5.866795369010912e-05,-1.1090553673130253e-05,-4.6565829666754426e-05,-6.1980892490345965e-06
ypjA,ypjA,-0.00032424004970058333,0.0007029619863581854,-0.0003043282890886804,1979,0.00010015918787231491,-9.915766076243767e-05,3.0356272484966044e-06,-0.00013167836033758457,4.137021855506567e-06,8.292265602142174e-06,-0.0001616255257970504,7.373686575034086e-05,-7.127176252349987e-06,-0.00011401229487996179
traY,traY,-0.0003246982416700594,0.0006351196539060775,0.0001514461538290594,1980,-9.34577840040442e-05,4.3832221378222194e-05,-0.0001288371080092612,7.460411483030633e-05,-9.71735389183356e-05,-4.603978378500429e-05,3.6774369909480546e-05,-9.853988415180471e-06,-5.6809164429816054e-05,-4.773758022642662e-05
YFP,YFP,-0.0003264182623585483,0.00047179212719966363,8.935030514989033e-05,1981,-5.963506872986572e-05,4.164459551196634e-05,-0.00011570333837220307,-1.5916944765549506e-05,-2.360432538180971e-05,-5.955772647756638e-05,-1.7104101688543353e-05,-5.066348903460649e-05,-5.692020032896169e-05,3.104233690859128e-05
ygeY,ygeY,-0.00032753857640778884,0.0007232247760827988,0.00020539981752657545,1982,0.00012189380001389635,4.869381348437617e-05,1.7344381304706975e-05,-6.118783522152121e-05,-0.0001573954942242443,9.911105034525435e-06,-3.772607893185753e-05,-0.00018502300256654643,-3.853535337085089e-05,-4.551391193027345e-05
csgF,csgF,-0.0003279598804765957,0.0009792542134446616,-0.0006477518332323233,1983,8.02531471881958e-05,1.3180478158744569e-05,-2.9404664919026948e-05,-7.922489739858998e-05,4.2980729065704894e-05,-5.60933779989464e-05,-0.000203318380766363,0.00018923281207138765,-7.341738535961984e-05,-0.00021214834051808246
ydeO,ydeO,-0.0003304172918403293,0.0005152255833587465,5.0933768667026936e-05,1984,8.537303233861885e-05,7.031113420589735e-06,-3.544104865733911e-05,-6.279902910335149e-05,-9.260243208931462e-05,-2.1751157817197e-05,-8.887521616088405e-05,-4.7912005110417126e-05,-3.6916417152708213e-05,-3.652413150832628e-05
cyoC,cyoC,-0.0003325599304886284,0.0010122338859064447,-0.0007154390249563301,1985,6.532840294815716e-05,-2.5363082721536524e-05,-1.9088697236737005e-05,-9.265065848652265e-05,5.4522100113592774e-05,-3.8617247568626637e-05,-0.0001685954564765328,0.00021998647464715828,-0.00011973380086649893,-0.00020834796484108206
coaE,coaE,-0.00033584247129655066,0.0007518734118119147,-0.0002332044312681037,1986,5.105184941375744e-05,-2.8429960375884224e-05,-8.207066148288765e-05,-3.658041505333424e-05,1.9428537728280605e-05,-9.778201899937618e-05,-3.957165201063871e-05,0.000137535083115644,-7.740197538276894e-05,-0.0001820212582493427
sgrR,sgrR,-0.0003381932618150555,0.0018516483963757246,0.0014156882786054367,1987,0.0002185962444278717,-0.00021110234933117647,-0.00010794220359216718,0.0001268124055297527,-8.807375291731937e-05,-0.0003651198868619085,0.00041131891732271007,-0.00010470257750767452,-6.819587908755565e-05,-0.00014978417979758833
glpT,glpT,-0.00033819817540156274,0.0007521012530058565,0.00034361288110039195,1988,9.58046944691331e-05,5.727881307068677e-05,-8.918955628659145e-05,-3.1571698575958193e-06,-0.00013827772502819286,5.3868031262327064e-05,-2.4699929826225962e-05,-0.00022458509126920687,-2.7053069110392664e-05,-3.8187172825504015e-05
aaeB,aaeB,-0.00033875002697669737,0.0005429399653182565,-3.136967497217911e-05,1989,1.379640887897877e-05,-4.326239869160181e-05,4.179426281379985e-05,-9.800313160813047e-05,-4.2543651089450626e-05,-1.8809567388171473e-05,-8.645173593863782e-05,-9.086882164683508e-05,-6.090568978464968e-05,4.650429747800095e-05
ygfQ,ygfQ,-0.00033902125786918337,0.0018997289118762534,0.0014362736925197857,1990,0.00022171729107277267,-0.0002037903103804046,-0.00011334558840566753,0.00014194800344351796,-8.455563624578665e-05,-0.0003731658787244199,0.0004166885324872443,-0.00011279006143820592,-6.937941703628994e-05,-0.00016234819264194386
qor,qor,-0.00034145200357354056,0.0005850979096017677,0.00010761184756639552,1991,7.302607211269979e-05,-1.937729489082474e-05,-6.598464951121378e-05,-8.276665476730967e-05,-8.105522360979706e-05,3.656169590816411e-05,-0.00011941468034221233,-9.467645346629658e-05,1.0669017935231515e-05,1.5661670580181342e-06
LELOBEKK_traQ,traQ,-0.0003442909366407608,0.0010278057617105854,0.000918264357488627,1992,0.00012091664547352721,-6.090813974229543e-05,-0.0001460943040789883,0.00013502297538945822,-3.543989377885275e-05,-0.00012379899120416277,2.5970270196022935e-05,-0.00026503631826039467,5.98475214759039e-05,-5.4770702110979144e-05
yddV,yddV,-0.00034664189601764063,0.0005900432147119709,-4.8937164181734e-05,1993,7.909836118656646e-05,-6.178999892154707e-06,-0.00011943514043623999,-0.00011352408660734687,-6.584052375015732e-05,3.678044025924856e-05,-4.5156362676327155e-05,5.821857901350136e-06,-6.442138553536676e-05,-5.3786056467213e-05
cld,cld,-0.0003472655436731497,0.0005220287389490347,-8.53509924343484e-05,1994,6.545638111668496e-05,-4.34652558305914e-05,6.130599890881309e-06,-0.00010935447191536976,-4.131206713135139e-05,-2.944266188398491e-06,-0.00016289829684152304,-4.936628635994072e-05,1.5794616630376217e-05,-2.5306497043917443e-05
acnB,acnB,-0.0003493848934926811,0.0005384545947730969,-0.0001563052477150032,1995,-2.172016171069177e-05,-7.333023444976295e-05,7.704024657689609e-05,-9.415837572954156e-05,1.5194695703713577e-05,-2.253213869365683e-05,-5.6059424811819375e-05,-9.291239202602883e-05,-8.320701671138768e-05,2.299908359598211e-06
mglA,mglA,-0.00035036690569186185,0.0006993486999004426,0.00010765375675634526,1996,9.529189846858892e-05,4.299957339096975e-05,-0.00012835873358164665,-2.3556891618191174e-05,-0.00016804908326948194,-1.1801513008676451e-05,-0.00011691668814027094,3.619942524473176e-05,-6.301384834882386e-05,-1.3161044829061226e-05
hslJ,hslJ,-0.0003511805112357282,0.0007078646011787712,0.00017461238394505076,1997,9.115857999936849e-05,-3.581799813932219e-06,7.255168347075023e-05,-0.00010652763836010851,-0.00011525060436215023,-1.0622458756084005e-05,-5.2168673085482586e-05,-0.00020599326812897325,-3.537811370051892e-05,1.463178150140279e-05
nrdG,nrdG,-0.00035309492650940043,0.0014042781726960538,-0.0008469265695147579,1998,0.00014478072518605577,-2.2861585842913654e-05,-3.6811331178893205e-05,-0.00011390841371643221,8.240943919566701e-05,-7.422215938278538e-05,-0.0002528698129147614,0.0002984014587116039,-9.581346741453752e-05,-0.00028219977915240374
flgN,flgN,-0.00035666231581255736,0.0005243907830009204,0.0001399647202438964,1999,8.163098521880095e-05,-5.5212556958278704e-05,-5.951958593429603e-05,-3.5738581160737646e-05,-8.873660109411755e-05,-4.70780224169152e-05,-2.5987436301171245e-05,2.23324837538062e-06,-6.162574143674787e-05,-6.662802410447464e-05
araG,araG,-0.0003599752690444561,0.0010089979423863538,0.0002846120645945874,2000,0.000112733170077794,5.3976945168878445e-05,-0.0002760033880265235,-0.00010837661829806578,-0.00010282472025933574,8.492804164489607e-05,3.6209584278321294e-05,-8.237054534743701e-05,-0.00011491133378404297,3.6663595501059086e-05
ygeX,ygeX,-0.00036552834338567287,0.0021160801935061423,0.0016830720277472592,2001,0.0003466920963996142,-0.00029081202322600477,-9.88325778235283e-05,7.366634437868537e-05,-0.00012723705389597616,-0.00043872152008939103,0.0004549174842819352,-6.869701053156582e-05,-7.60190007705826e-05,-0.00014048508210885897
pdxA,pdxA,-0.0003843647534472539,0.0005110346600739102,-7.20181395357167e-05,2002,2.9604202938405406e-05,1.2902725214129198e-05,-6.0682165652215956e-05,-6.048127593499679e-05,-0.00010625291787186173,2.0828025160793585e-05,-0.00014395484324019516,-2.2968973806613707e-05,-2.742960643841321e-05,-2.592992381628555e-05
