gene,gene_clean,signed_score,abs_score,signed_score_rawsign,rank_positive,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
cds-NP_311929.1,311929.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,31,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_312466.2,312466.2,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,32,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_309758.1,309758.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,33,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308762.1,308762.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,34,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308191.1,308191.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,35,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_309985.1,309985.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,36,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_312783.1,312783.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,37,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308613.1,308613.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,38,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_308618.1,308618.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,39,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_311330.1,311330.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,40,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_310407.1,310407.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,41,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_309707.1,309707.1,0.0018955862590931156,0.003049167365648478,-0.000184597560079016,42,0.0001643716303877917,-8.729969009891762e-05,0.0011294519809776646,0.0011530292152539653,-0.00045697856537542695,-3.251229780333668e-05,1.1009835931474061e-05,6.874682234354721e-06,5.352629951073369e-06,2.2868376344728763e-06
cds-NP_312059.1,312059.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,43,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_308465.1,308465.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,44,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_310679.1,310679.1,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,45,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
cds-NP_311733.2,311733.2,0.0017814567713373378,0.0021781750834803347,0.0019425984917741874,46,0.001903784726047618,1.5707821533144722e-05,-9.414113378468231e-05,-9.57442856343389e-05,4.529839904570064e-05,7.9393405352466e-06,4.9168041661972496e-06,-8.473736652477338e-06,8.086404183777307e-07,1.360195662551427e-06
