"",bulk,single-cell
qora,0.067983,0.042254
qorb,0.011192,0.010060
qseb,0.004764,0.006036
qsec,0.006823,0.000000
qseg,0.031014,0.000000
quea,0.037643,0.002012
quec,0.010697,0.005030
qued,0.007394,0.000000
quee,0.130679,0.007042
quef,0.016280,0.023139
queg,0.013057,0.005030
quud,0.004602,0.002012
racc,0.003666,0.013078
racr,0.017889,0.016097
rada,0.038664,0.008048
radd,0.004310,0.011066
raia,0.600587,0.128773
ralr,0.003135,0.001006
rapa,0.044553,0.037223
rapz,0.023581,0.002012
rara,0.066158,0.023139
rard,0.023351,0.016097
rata,0.023364,0.006036
rava,0.023352,0.032193
rayt,0.005496,0.005030
rbba,0.014268,0.005030
rbfa,0.219262,0.009054
rbsa,0.005277,0.021127
rbsb,0.088326,0.027163
rbsc,0.040445,0.008048
rbsd,0.017060,0.009054
rbsk,0.018743,0.017103
rbsr,0.004233,0.005030
rcba,0.003062,0.010060
rcda,0.007527,0.003018
rcdb,0.013558,0.004024
rcla,0.007656,0.019115
rclb,0.004194,0.007042
rclc,0.005982,0.013078
rclr,0.006265,0.004024
rcna,0.002975,0.009054
rcnb,0.038791,0.006036
rcnr,0.010407,0.015091
rcsa,0.005538,0.015091
rcsb,0.290420,0.074447
rcsc,0.026390,0.023139
rcsd,0.025111,0.013078
rcsf,0.055515,0.019115
rdca,0.015327,0.012072
rdcb,0.118335,0.001006
rdgb,0.028366,0.002012
rdgc,0.012824,0.000000
reca,2.159663,0.083501
recb,0.006606,0.010060
recc,0.008932,0.013078
recd,0.015126,0.004024
rece,0.003045,0.015091
recf,0.013323,0.007042
recg,0.017373,0.001006
recj,0.055448,0.012072
recn,0.645950,0.440644
reco,0.023100,0.004024
recq,0.006141,0.010060
recr,0.044539,0.006036
rect,0.007041,0.018109
recx,0.091363,0.005030
rela,0.027610,0.019115
relb,0.141075,0.047284
rele,0.509817,0.094567
rem,0.035453,0.008048
rep,0.008947,0.013078
rfad,0.055629,0.008048
rfah,0.035381,0.019115
rfba,0.026829,0.027163
rfbb,0.035060,0.040241
rfbc,0.077245,0.124748
rfe,0.044677,0.046278
rffc,0.015543,0.001006
rffg,0.012913,0.007042
rffm,0.019169,0.019115
rflp,0.028240,0.026157
rhaa,0.000288,0.001006
rhab,0.000611,0.003018
rhad,0.000262,0.002012
rhar,0.001683,0.009054
rhas,0.001466,0.006036
rhat,0.005751,0.004024
rhlb,0.067826,0.064386
rhle,0.040543,0.005030
rhmd,0.001179,0.002012
rho,0.465133,0.367203
rhol,0.397245,0.010060
rhsa,0.003519,0.017103
rhsb,0.003755,0.041247
rhsc,0.003895,0.029175
rhsd,0.009574,0.008048
rhta,0.008372,0.002012
rhtb,0.002842,0.003018
rhtc,0.014634,0.002012
riba,0.009714,0.014085
ribb,0.169571,0.032193
ribc,0.054836,0.037223
ribd,0.023848,0.028169
ribf,0.050044,0.007042
rida,0.038516,0.003018
riha,0.001594,0.001006
rihb,0.005782,0.006036
rihc,0.004306,0.005030
rimi,0.054899,0.002012
rimj,0.023471,0.035211
rimk,0.022656,0.000000
riml,0.020165,0.028169
rimm,0.580303,0.059356
rimo,0.009923,0.004024
rimp,0.259006,0.087525
rlha,0.012279,0.016097
rlma,0.038155,0.014085
rlmb,0.046916,0.006036
rlmc,0.020014,0.000000
rlmd,0.030408,0.051308
rlme,0.887171,0.348089
rlmf,0.014595,0.007042
rlmg,0.008859,0.002012
rlmh,0.041410,0.000000
rlmi,0.021541,0.020121
rlmj,0.024295,0.004024
rlml,0.035618,0.021127
rlmm,0.064729,0.027163
rlmn,0.083606,0.035211
rlpa,0.070073,0.003018
rlua,0.044033,0.005030
rlub,0.089594,0.006036
rluc,0.020913,0.001006
rlud,0.082860,0.040241
rlue,0.020233,0.022133
rluf,0.009806,0.003018
rmf,0.269655,0.013078
rmuc,0.026518,0.000000
rna,0.030518,0.025151
rnb,0.023699,0.023139
rnc,0.105149,0.083501
rnd,0.019222,0.006036
rne,0.075692,0.064386
rng,0.028466,0.007042
rnha,0.005898,0.000000
rnhb,0.015154,0.006036
rnk,0.025139,0.006036
rnla,0.057001,0.048290
rnlb,0.085405,0.022133
rnm,0.026925,0.002012
rnpa,0.088208,0.001006
rnr,0.116083,0.013078
rnt,0.021660,0.000000
rob,0.259013,0.027163
rodz,0.268246,0.076459
rof,0.201140,0.030181
roxa,0.108072,0.050302
rpe,0.037258,0.010060
rph,0.022805,0.001006
rpia,0.056373,0.005030
rpib,0.007049,0.003018
rpla,1.867929,0.362173
rplb,1.087307,0.037223
rplc,1.544528,0.389336
rpld,1.194710,0.307847
rple,1.308049,0.390342
rplf,1.247621,0.428571
rpli,0.423720,0.128773
rplj,2.482198,0.345070
rplk,0.814089,0.030181
rpll,2.304089,0.735412
rplm,0.454716,0.044266
rpln,0.886907,0.286720
rplo,3.005001,0.631791
rplp,1.296727,0.021127
rplq,1.139613,0.215292
rplr,0.943492,0.172032
rpls,0.255905,0.079477
rplt,2.184400,0.682093
rplu,0.206538,0.036217
rplv,1.082423,0.096579
rplw,1.301788,0.303823
rplx,1.005718,0.241449
rply,0.191420,0.012072
rpma,0.366746,0.081489
rpmb,0.680977,0.005030
rpmc,0.939006,0.311871
rpmd,0.958623,0.169014
rpme,0.578513,0.008048
rpmf,0.650498,0.061368
rpmg,0.290774,0.088531
rpmh,0.308230,0.009054
rpmi,1.688146,0.058350
rpmj,1.550313,0.037223
rpna,0.001594,0.009054
rpnb,0.010984,0.011066
rpnc,0.003044,0.019115
rpne,0.002098,0.011066
rpoa,1.779495,0.560362
rpob,0.250813,0.196177
rpoc,0.213630,0.195171
rpod,0.596230,0.453722
rpoe,0.379822,0.173038
rpoh,1.192208,0.236419
rpon,0.070735,0.026157
rpos,0.820345,0.158954
rpoz,0.171395,0.076459
rpph,0.027437,0.023139
rpsa,1.332888,0.709256
rpsb,1.148265,0.094567
rpsc,1.057725,0.132797
rpsd,1.488541,0.303823
rpse,1.399802,0.369215
rpsf,0.307880,0.064386
rpsh,0.817322,0.140845
rpsi,0.911536,0.035211
rpsj,1.159299,0.010060
rpsk,1.496805,0.295775
rpsl,1.302195,0.396378
rpsm,1.226643,0.063380
rpsn,1.406006,0.354125
rpso,0.530986,0.008048
rpsp,0.339250,0.008048
rpsq,2.029326,0.159960
rpsr,0.273982,0.012072
rpss,0.789380,0.041247
rpst,0.124492,0.000000
rpsu,0.290351,0.020121
rraa,0.185857,0.081489
rrab,0.068762,0.030181
rrrd,0.005365,0.017103
rrrq,0.002639,0.016097
rsd,0.106894,0.059356
rsea,0.865647,0.043260
rseb,0.129373,0.097586
rsec,0.102792,0.002012
rsep,0.084401,0.039235
rsfs,0.047906,0.003018
rsma,0.115150,0.027163
rsmb,0.048223,0.008048
rsmc,0.020575,0.009054
rsmd,0.012061,0.011066
rsme,0.032350,0.016097
rsmf,0.004880,0.007042
rsmg,0.012976,0.014085
rsmh,0.069625,0.006036
rsmi,0.007121,0.004024
rsmj,0.037249,0.000000
rspa,0.015110,0.017103
rspb,0.012526,0.032193
rspr,0.037852,0.012072
rssa,0.087654,0.102616
rssb,0.156212,0.077465
rsta,0.029807,0.017103
rstb,0.005079,0.003018
rsua,0.078998,0.027163
rsxa,0.041371,0.012072
rsxb,0.057608,0.002012
rsxc,0.014131,0.019115
rsxd,0.010368,0.002012
rsxe,0.004853,0.001006
rsxg,0.005629,0.002012
rtca,0.022337,0.000000
rtcb,0.019032,0.042254
rtcr,0.001372,0.001006
rusa,0.002950,0.001006
ruta,0.001622,0.009054
rutc,0.000456,0.002012
rute,0.000592,0.001006
rutf,0.001211,0.002012
rutg,0.005004,0.003018
rutr,0.016295,0.014085
ruva,0.069560,0.023139
ruvb,0.097001,0.051308
ruvc,0.060619,0.001006
rzpq,0.001464,0.011066
sad,0.008439,0.004024
sana,0.007421,0.005030
sapa,0.023137,0.008048
sapb,0.014353,0.016097
sapc,0.006651,0.004024
sapd,0.006593,0.005030
sapf,0.005907,0.006036
satp,0.056007,0.008048
sbcb,0.005862,0.008048
sbcc,0.001440,0.014085
sbcd,0.002032,0.017103
sbma,0.016000,0.015091
sbmc,0.218579,0.264588
sbp,0.124137,0.092555
scpa,0.001159,0.006036
scpb,0.001055,0.014085
scpc,0.001175,0.008048
sdaa,0.564337,0.171026
sdab,0.010412,0.006036
sdac,0.010708,0.020121
sdha,0.105640,0.005030
sdhb,0.078860,0.042254
sdhc,0.181633,0.139839
sdhd,0.097532,0.005030
sdhe,0.031735,0.007042
sdia,0.127241,0.179074
seca,0.019004,0.023139
secb,0.315530,0.037223
secd,0.064884,0.061368
sece,0.445636,0.002012
secf,0.133345,0.050302
secg,0.249845,0.058350
secm,0.021445,0.004024
secy,1.473181,0.295775
sela,0.023357,0.019115
selb,0.011460,0.000000
seld,0.028932,0.006036
selo,0.081790,0.036217
selu,0.006317,0.002012
seqa,0.067631,0.016097
sera,0.052887,0.063380
serb,0.029844,0.004024
serc,0.071188,0.067404
sers,0.163179,0.046278
serv,0.192164,0.000000
seta,0.010626,0.012072
setb,0.002608,0.004024
setc,0.001441,0.009054
sfmd,0.005003,0.003018
sfmf,0.001537,0.013078
sfsa,0.073572,0.250503
sfsb,0.017535,0.002012
sgbu,0.000786,0.008048
sgca,0.005048,0.003018
sgcb,0.002366,0.008048
sgcc,0.004141,0.016097
sgce,0.008903,0.010060
sgcq,0.004677,0.006036
sgcr,0.004797,0.016097
sgcx,0.009707,0.005030
sgrr,0.007519,0.005030
sgrt,0.020788,0.024145
shia,0.016504,0.016097
sieb,0.004741,0.008048
sixa,0.516690,0.029175
skp,0.254761,0.006036
slma,0.011893,0.010060
slp,0.003757,0.007042
slya,0.174662,0.061368
slyb,0.865376,0.313883
slyd,0.252061,0.041247
slyx,0.056423,0.002012
smg,0.218315,0.181087
smpb,0.034300,0.001006
smra,0.032051,0.001006
smrb,0.029919,0.001006
soda,0.351507,0.053320
sodb,0.052449,0.055332
sodc,0.182597,0.009054
sohb,0.024832,0.034205
sola,0.020978,0.000000
soxr,0.180483,0.013078
soxs,0.205940,0.042254
spea,0.275322,0.198189
speb,0.093132,0.025151
spec,0.012451,0.015091
sped,0.005712,0.011066
spee,0.023071,0.009054
spef,0.001576,0.013078
speg,0.040809,0.030181
spot,0.040158,0.128773
sppa,0.010577,0.011066
spy,0.047154,0.016097
sra,1.112023,0.115694
srka,0.030566,0.042254
srlb,0.002007,0.003018
srld,0.006195,0.001006
srle,0.009746,0.013078
srlr,0.010908,0.008048
srmb,0.062848,0.008048
ssea,0.138441,0.073441
sseb,0.031938,0.038229
ssna,0.000859,0.006036
sspa,0.264273,0.006036
sspb,0.198268,0.005030
sstt,0.088117,0.032193
ssua,0.000909,0.003018
ssub,0.004024,0.000000
ssuc,0.001279,0.004024
ssud,0.001637,0.000000
ssue,0.000676,0.001006
stfq,0.003893,0.017103
stfr,0.003358,0.003018
stha,0.015997,0.016097
stpa,0.006917,0.005030
suca,0.019933,0.004024
succ,0.028859,0.014085
sucd,0.033352,0.001006
sufa,0.140692,0.054326
sufb,0.093643,0.079477
sufc,0.070017,0.009054
sufe,0.015923,0.004024
sufs,0.036437,0.030181
suhb,0.022431,0.021127
sula,0.276580,0.154930
sura,0.102192,0.056338
sutr,0.013977,0.004024
sxy,0.019543,0.003018
syd,0.012347,0.018109
syme,0.006170,0.000000
taba,0.026757,0.022133
tada,0.052543,0.002012
tam,0.201061,0.003018
tama,0.017664,0.032193
tamb,0.012193,0.014085
tap,0.161492,0.007042
tapt,0.006004,0.006036
tar,0.269832,0.084507
tas,0.192802,0.024145
tata,0.071377,0.022133
tatb,0.048689,0.006036
tatc,0.019882,0.011066
tatd,0.008875,0.001006
tate,0.086659,0.010060
taua,0.004386,0.001006
tauc,0.004178,0.009054
taud,0.006055,0.003018
tcda,0.022371,0.004024
tcyj,0.553137,0.245473
tcyl,0.123399,0.049296
tcyn,0.130724,0.043260
tcyp,0.315154,0.201207
tdca,0.001093,0.007042
tdcb,0.002437,0.011066
tdcc,0.004831,0.013078
tdcd,0.003972,0.002012
tdce,0.004547,0.015091
tdcf,0.006597,0.001006
tdcg,0.002827,0.018109
tdcr,0.000000,0.003018
tdh,0.159587,0.043260
tdk,0.008740,0.006036
teha,0.032359,0.003018
tehb,0.024828,0.022133
tesa,0.015547,0.006036
tesb,0.081678,0.021127
tetr,1.422132,1.359155
tgt,0.036995,0.025151
thic,0.071750,0.004024
thid,0.010225,0.002012
thie,0.035095,0.000000
thif,0.031596,0.002012
thig,0.033143,0.003018
thih,0.019976,0.003018
thii,0.021926,0.026157
thik,0.030524,0.004024
thil,0.006857,0.014085
thim,0.006301,0.003018
thip,0.002567,0.000000
thiq,0.002080,0.001006
this,0.019039,0.002012
thpr,0.003776,0.001006
thra,0.138969,0.030181
thrb,0.063437,0.003018
thrc,0.049580,0.009054
thrs,0.503545,0.447686
thya,0.026459,0.028169
tig,0.160429,0.143863
tils,0.026060,0.004024
tisb,2.228523,0.380282
tkta,0.097144,0.012072
tldd,0.171641,0.058350
tlde,0.055784,0.019115
tmar,0.202141,0.030181
tmca,0.020734,0.002012
tmk,0.038624,0.017103
tmrna,11.345003,13.143863
tnaa,0.002109,0.002012
tnab,0.001708,0.007042
tnac,0.000000,0.002012
tola,0.094210,0.043260
tolb,0.290538,0.060362
tolc,0.157071,0.111670
tolq,0.092163,0.064386
tolr,0.070070,0.017103
tomb,0.345522,0.038229
tonb,0.086366,0.032193
topa,0.139443,0.109658
topai,0.000981,0.007042
topb,0.010364,0.003018
tora,0.003625,0.010060
torc,0.001375,0.012072
tord,0.005678,0.000000
tori,0.018514,0.008048
torr,0.007964,0.006036
tors,0.004596,0.017103
tort,0.004955,0.004024
tory,0.010212,0.022133
torz,0.015074,0.014085
tpia,0.205901,0.047284
tpr,0.097480,0.004024
tqsa,0.027303,0.015091
traj,0.013332,0.024145
traq,0.008239,0.045272
tray,0.004190,0.509054
trea,0.029385,0.048290
treb,0.002685,0.003018
trec,0.000855,0.000000
tref,0.024361,0.002012
trer,0.007874,0.010060
trg,0.046399,0.022133
trho,0.009116,0.013078
trhp,0.160285,0.036217
trka,0.053906,0.029175
trkg,0.011991,0.014085
trkh,0.031955,0.019115
trma,0.121866,0.052314
trmb,0.127488,0.061368
trmd,0.691987,0.050302
trmh,0.003045,0.000000
trmj,0.038907,0.007042
trml,0.004851,0.002012
trpa,0.018057,0.034205
trpb,0.020084,0.000000
trpc,0.022716,0.003018
trpd,0.003751,0.000000
trpe,0.000720,0.001006
trpr,0.010817,0.002012
trps,0.049922,0.019115
trua,0.051588,0.033199
trub,0.155929,0.059356
truc,0.010231,0.005030
trud,0.030105,0.013078
trxa,0.314351,0.096579
trxb,0.030533,0.005030
trxc,0.039284,0.047284
tsab,0.008714,0.008048
tsac,0.106121,0.025151
tsad,0.081023,0.005030
tsae,0.112128,0.012072
tsf,0.395502,0.021127
tsga,0.008634,0.000000
tsr,0.383988,0.054326
tsua,0.546339,0.134809
tsub,0.654824,0.047284
tsx,0.020001,0.015091
ttca,0.054971,0.017103
ttda,0.001586,0.004024
ttdb,0.001600,0.000000
ttdr,0.000840,0.002012
ttdt,0.001080,0.000000
tus,0.015389,0.029175
tusa,0.017737,0.009054
tusb,0.048568,0.001006
tusc,0.015996,0.001006
tusd,0.025081,0.000000
tuse,0.009190,0.007042
tyna,0.001508,0.025151
tyra,0.044214,0.027163
tyrb,0.020054,0.009054
tyrp,0.014905,0.017103
tyrr,0.161077,0.127767
tyrs,0.092744,0.044266
uact,0.000419,0.003018
ubia,0.072805,0.031187
ubib,0.018670,0.032193
ubic,0.058934,0.007042
ubid,0.063915,0.056338
ubie,0.084304,0.011066
ubif,0.150443,0.034205
ubig,0.039370,0.000000
ubih,0.023638,0.001006
ubii,0.011707,0.012072
ubij,0.074276,0.002012
ubik,0.059543,0.005030
ubit,0.069367,0.017103
ubiu,0.003225,0.003018
ubiv,0.003174,0.001006
ubix,0.011089,0.007042
ucpa,0.101631,0.007042
udk,0.010536,0.005030
udp,0.115297,0.009054
ugd,0.015081,0.017103
ugpa,0.008351,0.001006
ugpb,0.134058,0.073441
ugpc,0.016063,0.000000
ugpe,0.003976,0.000000
ugpq,0.024675,0.011066
uhpa,0.027080,0.004024
uhpb,0.012916,0.000000
uhpc,0.005265,0.002012
uhpt,0.006899,0.003018
uida,0.005998,0.054326
uidb,0.002345,0.005030
uidc,0.015766,0.025151
uidr,0.059252,0.013078
ulaa,0.001238,0.002012
ulab,0.001893,0.001006
ulac,0.004056,0.001006
ulad,0.002698,0.003018
ulae,0.004450,0.002012
ulaf,0.006650,0.009054
ulag,0.002380,0.007042
ular,0.012176,0.014085
umpg,0.116093,0.019115
umph,0.046012,0.002012
umuc,0.096011,0.039235
umud,0.108534,0.035211
ung,0.015756,0.001006
upp,0.031985,0.005030
uraa,0.002669,0.013078
usha,0.050983,0.061368
uspa,0.125888,0.036217
uspb,0.186262,0.144869
uspc,0.005337,0.017103
uspd,0.117293,0.045272
uspf,0.305526,0.118712
uspg,0.275450,0.031187
uup,0.018927,0.008048
uvra,0.110573,0.157948
uvrb,0.276002,0.163984
uvrc,0.027513,0.033199
uvrd,0.046802,0.006036
uvry,0.073523,0.042254
uxaa,0.035645,0.002012
uxab,0.029112,0.028169
uxac,0.036116,0.037223
uxua,0.237840,0.065392
uxub,0.221105,0.012072
uxur,0.176150,0.042254
vals,0.111077,0.173038
ves,0.088041,0.025151
viaa,0.009271,0.005030
vsr,0.013934,0.006036
waaa,0.043752,0.008048
waab,0.008862,0.015091
waac,0.008305,0.006036
waaf,0.013953,0.005030
waag,0.016753,0.015091
waah,0.006900,0.015091
waaj,0.005642,0.009054
waal,0.000378,0.010060
waao,0.003848,0.019115
waap,0.007472,0.014085
waaq,0.022499,0.019115
waas,0.002157,0.003018
waau,0.002873,0.001006
waay,0.003693,0.013078
waaz,0.003521,0.007042
wbbi,0.024522,0.044266
wbbj,0.029327,0.023139
wbbk,0.017788,0.027163
wcaa,0.001022,0.005030
wcab,0.001064,0.001006
wcac,0.001507,0.006036
wcad,0.002935,0.011066
wcae,0.003230,0.015091
wcaf,0.002191,0.007042
wcai,0.001449,0.020121
wcaj,0.001668,0.014085
wcak,0.001576,0.011066
wcal,0.003297,0.003018
wcam,0.001845,0.006036
wecb,0.018388,0.019115
wecc,0.013894,0.022133
wece,0.023735,0.022133
wech,0.007488,0.008048
wrba,0.485409,0.053320
wza,0.000433,0.009054
wzb,0.000903,0.000000
wzc,0.001818,0.010060
wzxc,0.001623,0.019115
wzxe,0.046953,0.005030
wzye,0.030435,0.006036
wzzb,0.166524,0.130785
wzze,0.037697,0.002012
xanp,0.001520,0.000000
xanq,0.003035,0.008048
xapa,0.005317,0.007042
xapb,0.005355,0.017103
xapr,0.047237,0.014085
xdha,0.003575,0.018109
xdhb,0.002002,0.014085
xdhc,0.003126,0.002012
xdhd,0.005564,0.015091
xerc,0.015695,0.009054
xerd,0.031499,0.014085
xisr,0.002369,0.006036
xsea,0.026838,0.009054
xseb,0.028969,0.002012
xtha,0.032058,0.017103
xyla,0.030563,0.017103
xylb,0.033751,0.017103
xyle,0.017296,0.013078
xylf,0.002806,0.010060
xylg,0.001688,0.008048
xylh,0.006008,0.005030
xylr,0.003438,0.008048
xynr,0.027674,0.000000
yaaa,0.010637,0.024145
yaai,0.000976,0.010060
yaaj,0.013308,0.025151
yaau,0.001647,0.006036
yaax,0.005980,0.001006
yabi,0.091885,0.019115
yabp,0.011096,0.071429
yacc,0.033777,0.000000
yacg,0.055362,0.000000
yach,0.001760,0.003018
yacl,0.051822,0.005030
yadc,0.022128,0.030181
yade,0.026371,0.036217
yadg,0.063318,0.069416
yadh,0.064082,0.021127
yadi,0.014171,0.006036
yadk,0.010775,0.030181
yadl,0.016772,0.034205
yadm,0.019843,0.031187
yadn,0.001422,0.018109
yads,0.006536,0.005030
yadv,0.003106,0.013078
yaef,0.002222,0.026157
yaeh,0.147661,0.022133
yaei,0.002692,0.010060
yaep,0.156919,0.022133
yaeq,0.015094,0.014085
yaer,0.031909,0.010060
yafc,0.028162,0.028169
yafd,0.155704,0.056338
yafj,0.021099,0.003018
yafl,0.007533,0.008048
yafn,0.203601,0.035211
yafo,0.153464,0.078471
yafp,0.072282,0.022133
yafq,0.031869,0.015091
yafs,0.010440,0.012072
yaft,0.001884,0.009054
yafv,0.094041,0.013078
yafw,0.000279,0.002012
yafx,0.000174,0.004024
yafy,0.003325,0.002012
yafz,0.003494,0.002012
yaga,0.004595,0.000000
yagb,0.011089,0.005030
yage,0.016877,0.004024
yagf,0.017398,0.001006
yagg,0.002163,0.000000
yagh,0.001470,0.002012
yagj,0.004473,0.032193
yagk,0.021974,0.036217
yagl,0.002204,0.019115
yagm,0.001130,0.008048
yagn,0.021869,0.010060
yagu,0.027764,0.023139
yahb,0.005600,0.012072
yahc,0.005247,0.012072
yahd,0.003570,0.018109
yahe,0.002793,0.006036
yahg,0.002895,0.002012
yahi,0.001459,0.004024
yahj,0.006229,0.001006
yahk,0.064120,0.044266
yahl,0.002482,0.014085
yahm,0.010000,0.006036
yahn,0.003360,0.005030
yaho,0.404550,0.029175
yaia,0.125822,0.006036
yaii,0.010768,0.000000
yail,0.013471,0.012072
yaio,0.017037,0.019115
yaip,0.006157,0.009054
yaiw,0.011462,0.009054
yaiz,0.008380,0.005030
yajc,0.097469,0.010060
yajd,0.027767,0.015091
yajg,0.038036,0.004024
yaji,0.011322,0.005030
yajl,0.042107,0.011066
yajo,0.169988,0.034205
yajq,0.124705,0.021127
yajr,0.005986,0.009054
ybaa,0.161485,0.033199
ybab,0.026205,0.029175
ybak,0.019831,0.002012
ybal,0.147429,0.015091
yban,0.023986,0.002012
ybap,0.014580,0.008048
ybaq,0.017541,0.019115
ybat,0.004447,0.004024
ybay,1.530394,0.157948
ybba,0.069619,0.004024
ybbc,0.004744,0.004024
ybbj,0.104811,0.002012
ybbo,0.019602,0.005030
ybbp,0.022564,0.008048
ybbw,0.002650,0.004024
ybby,0.004983,0.001006
ybcf,0.011225,0.002012
ybch,0.004838,0.007042
ybci,0.004375,0.001006
ybcj,0.009418,0.001006
ybck,0.001332,0.009054
ybcl,0.005532,0.022133
ybcm,0.049213,0.043260
ybcn,0.001739,0.000000
ybco,0.003341,0.001006
ybdd,0.029893,0.017103
ybdf,0.022082,0.001006
ybdg,0.016522,0.019115
ybdj,0.035503,0.001006
ybdk,0.086175,0.031187
ybdl,0.005436,0.002012
ybdm,0.002663,0.009054
ybdn,0.001502,0.007042
ybdo,0.001387,0.006036
ybdr,0.035680,0.031187
ybdz,0.005107,0.000000
ybed,0.212616,0.094567
ybef,0.001052,0.020121
ybel,0.289868,0.004024
ybeq,0.003336,0.012072
yber,0.000690,0.009054
ybet,0.001338,0.019115
ybeu,0.001820,0.006036
ybey,0.188240,0.100604
ybez,0.229189,0.106640
ybfa,0.015546,0.007042
ybfb,0.004623,0.001006
ybfc,0.005436,0.008048
ybfe,0.009917,0.007042
ybff,0.016654,0.004024
ybfp,0.004040,0.011066
ybga,0.054242,0.082495
ybgc,0.045566,0.014085
ybgd,0.002034,0.002012
ybge,0.032220,0.003018
ybgi,0.036917,0.003018
ybgo,0.001551,0.015091
ybgp,0.000328,0.010060
ybgq,0.000848,0.012072
ybgs,0.788127,0.078471
ybha,0.010264,0.020121
ybhb,0.032664,0.016097
ybhc,0.013366,0.004024
ybhd,0.003545,0.010060
ybhf,0.038155,0.012072
ybhh,0.003157,0.005030
ybhi,0.005039,0.013078
ybhj,0.006390,0.011066
ybhl,0.219420,0.029175
ybhm,0.008419,0.012072
ybhn,0.021219,0.017103
ybhp,0.117093,0.035211
ybhq,0.093399,0.000000
ybhr,0.003149,0.002012
ybhs,0.007798,0.000000
ybia,0.006618,0.004024
ybib,0.034240,0.004024
ybii,0.028666,0.003018
ybij,0.017447,0.001006
ybio,0.009926,0.011066
ybir,0.028948,0.016097
ybit,0.025195,0.005030
ybiu,0.014544,0.000000
ybiv,0.030621,0.027163
ybiw,0.001408,0.008048
ybix,0.004140,0.008048
ybiy,0.000199,0.008048
ybjc,0.018367,0.009054
ybjd,0.010950,0.009054
ybjg,0.026878,0.000000
ybjh,0.021696,0.004024
ybji,0.021119,0.016097
ybjj,0.036098,0.004024
ybjl,0.046320,0.045272
ybjm,0.013581,0.001006
ybjn,0.018286,0.014085
ybjo,0.025444,0.003018
ybjp,0.202088,0.028169
ybjq,0.177795,0.004024
ybjs,0.007077,0.002012
ybjt,0.011220,0.005030
ybjx,0.175853,0.066398
ycac,0.038788,0.024145
ycad,0.011206,0.003018
ycai,0.024255,0.011066
ycak,0.001943,0.018109
ycal,0.007669,0.022133
ycam,0.007163,0.007042
ycan,0.006414,0.014085
ycao,0.007843,0.018109
ycap,0.018149,0.045272
ycaq,0.015338,0.005030
ycar,0.031627,0.005030
ycbf,0.005280,0.009054
ycbj,0.035335,0.047284
ycbu,0.003253,0.005030
ycbv,0.004819,0.004024
ycbx,0.009968,0.002012
ycbz,0.059138,0.130785
ycca,0.256610,0.095573
ycce,0.000890,0.021127
yccf,0.011634,0.022133
yccj,0.915345,0.358149
yccm,0.005367,0.008048
yccs,0.007591,0.015091
ycct,0.048760,0.009054
yccu,0.161751,0.030181
yccx,0.053423,0.010060
ycdu,0.010758,0.012072
ycdx,0.049595,0.034205
ycdy,0.053097,0.011066
ycdz,0.044919,0.009054
yceb,0.058164,0.010060
yced,0.363675,0.033199
ycef,0.083241,0.024145
yceh,0.045741,0.032193
ycei,0.009928,0.015091
ycej,0.008579,0.000000
ycek,0.002070,0.000000
ycem,0.049800,0.004024
ycfh,0.208650,0.376258
ycfj,0.036428,0.005030
ycfl,0.271475,0.085513
ycfp,0.138777,0.077465
ycft,0.000669,0.006036
ycfz,0.000911,0.016097
ycgb,0.122760,0.279678
ycgj,0.011891,0.003018
ycgm,0.060279,0.010060
ycgn,0.025225,0.014085
ycgr,0.130153,0.011066
ycgv,0.006467,0.021127
ycgx,0.006143,0.001006
ycgy,0.036659,0.012072
ycgz,0.694535,0.414487
ycha,0.041763,0.041247
yche,0.014725,0.007042
ychf,0.059658,0.026157
ychh,0.576512,0.021127
ychj,0.009868,0.004024
ycho,0.018694,0.015091
ychq,0.010564,0.008048
ycia,0.009728,0.009054
ycib,0.076471,0.072435
ycic,0.033091,0.009054
ycie,0.096335,0.056338
ycif,0.169585,0.096579
ycig,0.333907,0.025151
ycih,0.009273,0.000000
ycii,0.018274,0.008048
ycik,0.015371,0.003018
ycin,0.049272,0.005030
ycio,0.134321,0.003018
yciq,0.014993,0.016097
ycit,0.055286,0.019115
yciu,0.080132,0.019115
yciw,0.024382,0.010060
ycix,0.015361,0.028169
ycjd,0.004751,0.012072
ycjf,0.050900,0.021127
ycjg,0.094717,0.050302
ycjm,0.056967,0.058350
ycjn,0.022740,0.017103
ycjo,0.018770,0.004024
ycjp,0.013806,0.001006
ycjq,0.018693,0.000000
ycjr,0.013833,0.009054
ycjs,0.015593,0.005030
ycjt,0.009736,0.021127
ycju,0.002997,0.001006
ycjw,0.004612,0.012072
ycjx,0.055420,0.053320
ycjy,0.008567,0.022133
ydae,0.001029,0.004024
ydaf,0.014963,0.004024
ydag,0.016874,0.025151
ydas,0.033284,0.013078
ydat,0.025148,0.013078
ydau,0.022482,0.027163
ydav,0.020290,0.003018
yday,0.032073,0.017103
ydbd,0.018145,0.018109
ydbh,0.005620,0.014085
ydbj,0.213927,0.015091
ydbl,0.016264,0.019115
ydca,0.043903,0.026157
ydcd,0.000959,0.007042
ydcf,0.029631,0.010060
ydch,0.010048,0.017103
ydci,0.058465,0.041247
ydcj,0.016608,0.004024
ydck,0.028110,0.068410
ydcl,0.103151,0.110664
ydco,0.007370,0.004024
ydcr,0.051442,0.050302
