"",bulk,single-cell
rbfa,0.729455,0.000998
rbsa,0.435970,0.021956
rbsb,3.150995,0.012974
rbsc,0.844509,0.008982
rbsd,0.817347,0.014970
rbsk,0.604475,0.014970
rbsr,0.162566,0.006986
rcba,0.008512,0.047904
rcda,0.046107,0.002994
rcdb,0.023316,0.003992
rcla,0.064130,0.089820
rclb,0.007222,0.054890
rclc,0.013945,0.098802
rclr,0.014261,0.016966
rcna,0.025170,0.016966
rcnb,0.071010,0.005988
rcnr,0.043231,0.088822
rcsa,0.254316,0.036926
rcsb,2.011187,0.024950
rcsc,0.228158,0.159681
rcsd,0.386237,0.023952
rcsf,0.460743,0.021956
rdca,0.231754,0.017964
rdcb,0.398325,0.000000
rdgb,0.496459,0.000998
rdgc,0.238034,0.011976
reca,3.511975,0.013972
recb,0.263423,0.147705
recc,0.189548,0.147705
recd,0.223260,0.032934
rece,0.008903,0.123752
recf,0.312365,0.008982
recg,0.329964,0.000998
recj,0.471353,0.003992
recn,0.768289,0.132735
reco,0.482504,0.035928
recq,0.234453,0.019960
recr,1.059876,0.006986
rect,0.018732,0.114770
recx,0.109799,0.006986
rela,0.403418,0.081836
relb,0.152933,0.017964
rele,0.293044,0.062874
rem,0.026243,0.052894
rep,0.115184,0.023952
rfad,0.630946,0.004990
rfah,0.121189,0.025948
rfba,0.702000,0.111776
rfbb,0.956054,0.142715
rfbc,2.105431,0.335329
rfe,0.487595,0.021956
rffg,0.466756,0.002994
rffm,0.205398,0.025948
rflp,0.145221,0.122754
rhaa,0.002901,0.000000
rhab,0.001924,0.016966
rhad,0.004442,0.014970
rham,0.002739,0.000998
rhar,0.018457,0.023952
rhas,0.015558,0.005988
rhat,0.018068,0.014970
rhlb,1.413237,0.069860
rhle,0.100862,0.003992
rhmd,0.052341,0.028942
rho,3.746001,0.050898
rhol,3.527031,0.000998
rhsa,0.013244,0.010978
rhsb,0.013381,0.029940
rhsc,0.011839,0.033932
rhsd,0.019204,0.013972
rhta,0.060304,0.013972
rhtb,0.040270,0.027944
rhtc,0.412667,0.005988
riba,0.266875,0.081836
ribb,1.505063,0.015968
ribc,0.672631,0.146707
ribd,0.489303,0.119760
ribf,0.695795,0.001996
rida,2.087398,0.009980
riha,0.303690,0.024950
rihb,0.005415,0.085828
rihc,0.262833,0.003992
rimi,0.247934,0.000000
rimj,0.186761,0.021956
rimk,0.211965,0.000000
riml,0.115948,0.023952
rimm,9.206975,0.017964
rimo,0.185688,0.037924
rimp,1.689390,0.008982
rlha,0.249550,0.017964
rlma,0.397834,0.120758
rlmb,0.402336,0.003992
rlmc,0.069371,0.000000
rlmd,0.251225,0.198603
rlme,2.637951,0.105788
rlmf,0.088867,0.007984
rlmg,0.146259,0.006986
rlmh,0.691592,0.002994
rlmi,0.201782,0.095808
rlmj,0.271889,0.002994
rlml,0.334834,0.018962
rlmm,0.369096,0.082834
rlmn,0.900026,0.131737
rlpa,0.727862,0.001996
rlua,0.202231,0.028942
rlub,0.449415,0.000998
rluc,0.293925,0.000998
rlud,0.650686,0.079840
rlue,0.113653,0.082834
rluf,0.237369,0.004990
rmf,2.000239,0.015968
rmuc,0.266735,0.000000
rna,0.199647,0.072854
rnb,0.923693,0.125749
rnc,0.846148,0.152695
rnd,0.412964,0.051896
rne,1.498704,0.074850
rng,0.508939,0.005988
rnha,0.168235,0.009980
rnhb,0.542249,0.008982
rnk,0.700650,0.024950
rnla,0.311193,0.035928
rnlb,0.401458,0.029940
rnm,0.145616,0.002994
rnpa,1.975579,0.000000
rnr,0.477661,0.000000
rnt,0.242936,0.000998
rob,1.220693,0.009980
rodz,1.398756,0.028942
rof,0.330995,0.012974
roxa,0.801141,0.046906
rpe,0.732881,0.014970
rpia,1.055176,0.006986
rpib,0.026169,0.000000
rpla,13.825050,0.028942
rplb,20.471855,0.002994
rplc,25.699115,0.037924
rpld,21.184890,0.017964
rple,26.597202,0.060878
rplf,24.216768,0.027944
rpli,11.805443,0.032934
rplj,20.219509,0.048902
rplk,8.217375,0.002994
rpll,16.862910,0.094810
rplm,11.821486,0.004990
rpln,18.556031,0.031936
rplo,37.298813,0.085828
rplp,20.598136,0.000000
rplq,16.414824,0.011976
rplr,18.126473,0.013972
rpls,4.854164,0.064870
rplt,22.646041,0.148703
rplu,4.380029,0.002994
rplv,20.030325,0.008982
rplw,24.207494,0.024950
rplx,20.422986,0.028942
rply,5.212626,0.000998
rpma,5.774284,0.009980
rpmb,10.784886,0.000000
rpmc,13.626912,0.042914
rpmd,14.314057,0.024950
rpme,5.249343,0.000000
rpmf,11.950949,0.020958
rpmg,4.997457,0.013972
rpmh,4.944281,0.000000
rpmi,19.224693,0.021956
rpmj,30.471761,0.005988
rpna,0.008420,0.011976
rpnb,0.043130,0.131737
rpnc,0.018958,0.027944
rpne,0.013830,0.029940
rpoa,28.333990,0.066866
rpob,4.746322,0.055888
rpoc,4.801286,0.067864
rpod,1.521045,0.076846
rpoe,1.633704,0.238523
rpoh,1.333314,0.019960
rpon,1.058132,0.022954
rpos,8.490628,0.139721
rpoz,1.560481,0.022954
rpph,0.844950,0.097804
rpsa,17.196864,0.210579
rpsb,11.494267,0.013972
rpsc,18.509023,0.004990
rpsd,27.682140,0.056886
rpse,22.984747,0.049900
rpsf,12.640493,0.016966
rpsh,16.554135,0.020958
rpsi,17.664102,0.002994
rpsk,29.089440,0.077844
rpsl,15.329016,0.116766
rpsm,25.129200,0.013972
rpsn,25.651129,0.060878
rpso,5.999794,0.000998
rpsp,7.136944,0.001996
rpsq,17.480634,0.016966
rpsr,9.686063,0.004990
rpss,15.510952,0.000998
rpst,3.304358,0.000998
rpsu,9.366538,0.003992
rraa,0.599636,0.051896
rrab,0.949714,0.017964
rrrd,0.013283,0.014970
rrrq,0.006544,0.099800
rsd,0.683552,0.062874
rsea,2.959373,0.047904
rseb,1.505229,0.220559
rsec,1.326216,0.006986
rsep,1.306108,0.034930
rsfs,0.635412,0.005988
rsma,0.829305,0.022954
rsmb,0.599289,0.006986
rsmc,0.225747,0.028942
rsmd,0.104212,0.006986
rsme,0.251121,0.005988
rsmf,0.113984,0.020958
rsmg,0.210128,0.022954
rsmh,0.402262,0.000000
rsmi,0.167606,0.000000
rspa,0.049825,0.113772
rspb,0.037414,0.144711
rspr,0.447481,0.010978
rssa,0.625797,0.054890
rssb,0.517539,0.051896
rsta,1.088995,0.015968
rstb,0.665261,0.014970
rsua,0.685048,0.070858
rsxa,0.324465,0.011976
rsxc,0.286310,0.031936
rsxd,0.236501,0.000000
rsxe,0.244189,0.010978
rsxg,0.264122,0.000000
rtca,0.045852,0.000998
rtcb,0.041524,0.043912
rtcr,0.008360,0.000000
rusa,0.005557,0.000998
ruta,0.001047,0.032934
rutb,0.000754,0.000000
rutc,0.001124,0.006986
rute,0.001694,0.004990
rutf,0.001654,0.029940
rutg,0.019934,0.015968
rutr,0.033586,0.005988
ruva,0.463326,0.077844
ruvb,0.541312,0.104790
ruvc,1.078165,0.002994
rzpq,0.003479,0.077844
sad,0.056298,0.007984
sana,0.064905,0.011976
sapa,0.193154,0.031936
sapb,0.124071,0.034930
sapc,0.070969,0.003992
sapd,0.159981,0.084830
sapf,0.147211,0.029940
satp,0.104006,0.023952
sbcb,0.185559,0.018962
sbcc,0.081875,0.116766
sbcd,0.056316,0.092814
sbma,0.128683,0.019960
sbmc,0.371838,0.268463
sbp,0.592912,0.021956
scpa,0.008558,0.002994
scpb,0.013304,0.006986
scpc,0.012506,0.006986
sdaa,1.876917,0.051896
sdab,0.617930,0.012974
sdac,1.060300,0.025948
sdhb,4.055683,0.004990
sdhc,5.137824,0.045908
sdhd,3.590171,0.000000
sdhe,0.453319,0.007984
sdia,0.450146,0.243513
seca,0.973115,0.051896
secb,2.553906,0.019960
secd,1.187828,0.028942
secf,1.227135,0.017964
secg,5.642134,0.024950
secm,0.510392,0.004990
secy,21.918771,0.085828
sela,0.246046,0.007984
selb,0.266136,0.000000
seld,0.876902,0.014970
selo,0.454414,0.097804
selu,0.047761,0.015968
seqa,0.670113,0.008982
sera,1.823507,0.027944
serb,0.353755,0.003992
serc,1.023095,0.049900
sers,2.754745,0.010978
seta,0.085603,0.018962
setb,0.036783,0.010978
setc,0.002363,0.012974
sfmd,0.006836,0.014970
sfmf,0.003355,0.024950
sfsa,0.217768,0.204591
sfsb,0.152271,0.000000
sgbu,0.026788,0.004990
sgca,0.026863,0.017964
sgcb,0.033324,0.054890
sgcc,0.037722,0.081836
sgce,0.025969,0.027944
sgcq,0.032385,0.044910
sgcr,0.017408,0.082834
sgcx,0.033541,0.025948
sgrr,0.060948,0.031936
sgrt,0.061413,0.023952
shia,0.405134,0.028942
sieb,0.002952,0.028942
sixa,1.378341,0.044910
skp,4.797024,0.000998
slma,0.419091,0.009980
slp,0.173398,0.037924
slya,0.435500,0.099800
slyb,5.789048,0.111776
slyd,4.537477,0.027944
slyx,0.175112,0.002994
smg,1.206772,0.137725
smpb,0.654936,0.002994
smra,0.072101,0.000998
smrb,0.270838,0.000998
soda,6.865870,0.037924
sodb,0.613154,0.028942
sodc,0.414765,0.014970
sohb,0.278702,0.026946
sola,0.206278,0.006986
soxr,0.214765,0.028942
soxs,0.069294,0.013972
spea,2.497440,0.057884
speb,0.886191,0.017964
spec,0.199767,0.018962
sped,0.498120,0.095808
spee,0.525494,0.012974
spef,0.003728,0.127745
speg,0.503582,0.023952
spot,0.815676,0.045908
sppa,0.382225,0.011976
spy,0.166618,0.045908
sra,5.232303,0.050898
srka,0.549583,0.026946
srlb,0.072744,0.000998
srld,0.181437,0.001996
srle,0.166391,0.015968
srlr,0.135105,0.014970
srmb,0.416749,0.012974
ssea,0.783486,0.048902
sseb,0.480871,0.235529
ssna,0.010077,0.006986
sspa,1.920684,0.000000
sspb,1.580924,0.001996
sstt,1.842953,0.022954
ssua,0.005660,0.027944
ssub,0.017448,0.013972
ssuc,0.006908,0.040918
ssud,0.006961,0.002994
ssue,0.002718,0.010978
stfq,0.006395,0.088822
stfr,0.008670,0.022954
stha,2.091889,0.070858
stpa,0.021861,0.053892
suca,4.403776,0.000998
succ,6.284268,0.006986
sucd,6.870938,0.000998
sufa,0.237491,0.106786
sufb,0.289443,0.087824
sufc,0.378491,0.059880
sufe,0.270252,0.025948
sufs,0.414778,0.099800
suhb,0.681466,0.018962
sula,1.143323,0.252495
sura,1.508713,0.069860
sutr,0.077783,0.005988
sxy,0.105747,0.001996
syd,0.168741,0.168663
syme,0.033444,0.000998
taba,0.098784,0.014970
tada,0.430281,0.006986
tam,0.459276,0.000000
tama,0.153906,0.030938
tamb,0.147740,0.037924
tap,1.015388,0.051896
tapt,0.120272,0.002994
tar,1.152283,0.182635
tas,1.062125,0.008982
tata,1.494079,0.013972
tatb,1.132439,0.000998
tatc,0.800399,0.004990
tatd,0.221428,0.000998
tate,0.459366,0.001996
taua,0.007036,0.002994
tauc,0.003298,0.010978
taud,0.009506,0.014970
tcda,0.203532,0.008982
tcyj,4.142325,0.149701
tcyl,0.611092,0.080838
tcyn,0.794938,0.139721
tcyp,1.712354,0.036926
tdca,0.005501,0.011976
tdcb,0.010685,0.016966
tdcc,0.035529,0.027944
tdcd,0.020002,0.019960
tdce,0.022991,0.029940
tdcf,0.034931,0.000998
tdcg,0.023223,0.034930
tdcr,0.000000,0.004990
tdh,1.956995,0.022954
tdk,0.098804,0.014970
teha,0.119392,0.005988
tehb,0.272982,0.025948
tesa,0.132776,0.023952
tesb,0.167775,0.019960
tetr,11.115954,1.356287
tgt,0.942159,0.031936
thic,0.302779,0.007984
thid,0.044303,0.011976
thif,0.114930,0.000998
thig,0.192503,0.000998
thih,0.124405,0.017964
thii,0.313210,0.029940
thik,0.190831,0.006986
thil,0.204815,0.016966
thim,0.039634,0.018962
thip,0.046248,0.000000
thiq,0.052571,0.000000
this,0.118285,0.006986
thpr,0.055852,0.000000
thra,0.328104,0.013972
thrb,0.524699,0.001996
thrc,0.498828,0.007984
thrs,3.620879,0.172655
thya,0.823429,0.115768
tig,4.669411,0.054890
tils,0.172775,0.001996
tisb,8.452152,0.900200
tkta,1.770335,0.008982
tldd,0.615178,0.025948
tlde,0.436985,0.010978
tmar,1.367178,0.065868
tmca,0.312113,0.035928
tmk,0.248728,0.015968
tmrna,417.759472,40.290419
tnaa,0.721456,0.007984
tnab,0.215429,0.008982
tnac,0.074679,0.000000
tola,0.450613,0.025948
tolb,1.720557,0.028942
tolc,2.073693,0.027944
tolq,0.558853,0.028942
tolr,0.466110,0.005988
tomb,0.664439,0.053892
tonb,0.545941,0.009980
topa,0.946243,0.047904
topai,0.068867,0.037924
topb,0.622374,0.008982
tora,0.007976,0.007984
torc,0.000758,0.031936
tord,0.016542,0.001996
tori,0.206481,0.014970
torr,0.040901,0.047904
tors,0.015341,0.124750
tort,0.017833,0.009980
tory,0.006031,0.209581
torz,0.023097,0.163673
tpia,1.875005,0.024950
tpr,0.104454,0.022954
tqsa,0.036928,0.014970
traj,0.409409,0.023952
traq,0.382683,0.030938
tray,1.435317,0.303393
trea,0.297457,0.168663
treb,0.217527,0.023952
trec,0.117706,0.007984
tref,0.085811,0.002994
trer,0.044001,0.045908
trg,0.387101,0.031936
trho,0.301279,0.015968
trhp,0.277363,0.007984
trka,0.395554,0.019960
trkg,0.033882,0.020958
trkh,0.268345,0.018962
trma,0.305464,0.043912
trmb,0.397520,0.008982
trmd,10.367018,0.024950
trmh,0.267217,0.000998
trmj,0.587984,0.019960
trml,0.087538,0.002994
trpa,2.355896,0.053892
trpb,1.847759,0.002994
trpc,1.207151,0.022954
trpd,0.889970,0.013972
trpe,0.703160,0.001996
trpr,0.261626,0.001996
trps,0.906609,0.015968
trua,0.627503,0.077844
trub,0.764368,0.007984
truc,0.255818,0.043912
trud,0.420340,0.064870
trxa,2.349610,0.059880
trxb,0.544499,0.002994
trxc,0.159850,0.025948
tsab,0.422876,0.025948
tsac,0.707349,0.004990
tsad,0.342040,0.000998
tsae,0.259389,0.006986
tsf,5.755816,0.003992
tsga,0.055316,0.001996
tsr,0.663631,0.016966
tsua,1.561740,0.121756
tsub,1.711914,0.040918
tsx,1.374408,0.043912
ttca,0.270104,0.079840
ttda,0.003512,0.002994
ttdb,0.002591,0.000998
ttdr,0.005598,0.002994
ttdt,0.002358,0.000000
tus,0.131807,0.023952
tusa,0.069603,0.008982
tusb,0.398506,0.000000
tusc,0.459935,0.003992
tusd,0.630697,0.000000
tuse,0.167233,0.068862
tyna,0.021199,0.161677
tyra,0.264296,0.090818
tyrb,0.493497,0.007984
tyrp,0.061534,0.024950
tyrr,0.425144,0.057884
tyrs,1.604595,0.111776
uact,0.003095,0.007984
ubia,0.137509,0.013972
ubib,0.371379,0.022954
ubic,0.198054,0.001996
ubid,0.752475,0.035928
ubie,0.971328,0.011976
ubif,0.223846,0.020958
ubig,0.597981,0.001996
ubih,0.607293,0.001996
ubii,0.447844,0.008982
ubik,0.634434,0.003992
ubit,0.439841,0.006986
ubiu,0.005050,0.000000
ubiv,0.009642,0.000000
ubix,0.397901,0.058882
ucpa,1.219934,0.008982
udk,0.272326,0.025948
udp,1.473607,0.009980
ugd,0.141389,0.161677
ugpa,0.285215,0.002994
ugpb,1.029108,0.052894
ugpc,0.448191,0.000000
ugpe,0.194720,0.000998
ugpq,0.398556,0.010978
uhpa,0.296580,0.008982
uhpb,0.102481,0.000998
uhpc,0.045562,0.006986
uhpt,0.015692,0.038922
uida,0.044387,0.098802
uidb,0.024430,0.078842
uidc,0.017408,0.149701
uidr,0.250471,0.053892
ulaa,0.014967,0.014970
ulab,0.032872,0.001996
ulad,0.042449,0.000998
ulae,0.045283,0.011976
ulaf,0.060506,0.005988
ulag,0.019780,0.008982
ular,0.067608,0.031936
umpg,0.854673,0.033932
umph,0.468385,0.006986
umuc,0.071473,0.024950
umud,0.090607,0.017964
upp,0.650098,0.012974
uraa,0.330551,0.164671
usha,0.265584,0.058882
uspa,2.054143,0.023952
uspb,0.253291,0.099800
uspc,0.022970,0.034930
uspd,0.148444,0.032934
uspf,0.801938,0.074850
uspg,0.454470,0.029940
uup,0.330516,0.034930
uvra,0.549822,0.091816
uvrb,0.409988,0.036926
uvrc,0.707805,0.171657
uvrd,0.523509,0.000998
uvry,1.035311,0.153693
uxaa,0.116971,0.001996
uxab,0.062611,0.132735
uxac,0.123994,0.023952
uxua,0.218704,0.009980
uxub,0.294537,0.000998
uxur,0.258129,0.013972
vals,1.065086,0.138723
ves,0.119540,0.082834
viaa,0.131538,0.032934
vsr,0.132201,0.034930
waaa,0.287485,0.009980
waab,0.138381,0.041916
waac,0.402834,0.015968
waaf,0.465661,0.002994
waag,0.286012,0.039920
waah,0.018926,0.034930
waaj,0.158373,0.036926
waal,0.126901,0.024950
waao,0.119862,0.046906
waap,0.169415,0.048902
waaq,0.351361,0.036926
waas,0.056872,0.001996
waau,0.068233,0.018962
waay,0.089938,0.015968
waaz,0.072368,0.029940
wbbi,0.605384,0.183633
wbbj,0.568386,0.073852
wbbk,0.634943,0.126747
wcaa,0.006890,0.037924
wcab,0.002412,0.024950
wcac,0.003496,0.066866
wcad,0.004006,0.139721
wcae,0.005634,0.149701
wcaf,0.002274,0.071856
wcai,0.007064,0.111776
wcaj,0.005212,0.113772
wcak,0.016460,0.078842
wcal,0.037279,0.043912
wcam,0.030967,0.146707
wecb,0.434201,0.020958
wecc,0.504168,0.016966
wece,0.304306,0.011976
wech,0.024993,0.007984
wrba,0.811711,0.019960
wza,0.005263,0.104790
wzb,0.005536,0.001996
wzc,0.006926,0.161677
wzxc,0.006400,0.125749
wzxe,0.764863,0.007984
wzye,0.328660,0.008982
wzzb,2.058531,0.238523
wzze,0.519723,0.000000
xanq,0.015469,0.007984
xapa,0.008235,0.098802
xapb,0.035694,0.119760
xapr,0.068242,0.070858
xdha,0.055748,0.007984
xdhb,0.041454,0.001996
xdhc,0.061740,0.000000
xdhd,0.028596,0.005988
xerc,0.273110,0.009980
xerd,0.277691,0.019960
xisr,0.003834,0.020958
xsea,0.571459,0.002994
xseb,0.485432,0.000000
xtha,0.343821,0.016966
xyla,0.066837,0.037924
xylb,0.069642,0.009980
xyle,0.021341,0.039920
xylf,0.069690,0.014970
xylg,0.021325,0.019960
xylh,0.029701,0.003992
xylr,0.056656,0.006986
xynr,0.096930,0.004990
yaaa,0.118930,0.085828
yaai,0.002463,0.023952
yaaj,0.033652,0.086826
yaau,0.006474,0.016966
yaax,0.082742,0.000998
yabi,0.234462,0.029940
yabp,0.084953,0.076846
yacc,0.562787,0.003992
yach,0.005271,0.021956
yacl,0.188304,0.000998
yadc,0.010441,0.108782
yade,0.073667,0.020958
yadg,0.301497,0.022954
yadh,0.302671,0.009980
yadi,0.189209,0.010978
yadk,0.012579,0.108782
yadl,0.006893,0.101796
yadm,0.004059,0.100798
yadn,0.002806,0.099800
yads,0.151372,0.005988
yadv,0.016500,0.078842
yaef,0.040988,0.111776
yaeh,0.907200,0.048902
yaei,0.077090,0.100798
yaep,0.257160,0.001996
yaeq,0.152564,0.006986
yaer,0.261537,0.006986
yafc,0.064003,0.106786
yafd,0.259165,0.024950
yafj,0.316476,0.000000
yafl,0.008038,0.010978
yafn,0.103519,0.015968
yafo,0.079075,0.032934
yafp,0.031444,0.005988
yafq,0.217802,0.051896
yafs,0.071489,0.020958
yaft,0.016195,0.026946
yafv,0.175746,0.017964
yafw,0.000657,0.030938
yafx,0.000000,0.009980
yafy,0.017196,0.004990
yafz,0.003034,0.011976
yaga,0.002298,0.001996
yagb,0.047281,0.039920
yage,0.132134,0.002994
yagg,0.026199,0.000000
yagh,0.044065,0.001996
yagj,0.035653,0.043912
yagk,0.025603,0.120758
yagl,0.007546,0.125749
yagm,0.006344,0.118762
yagn,0.172876,0.065868
yagu,0.099891,0.043912
yahb,0.050089,0.096806
yahc,0.004287,0.032934
yahd,0.016592,0.018962
yahe,0.007254,0.027944
yahg,0.009110,0.005988
yahi,0.004681,0.016966
yahj,0.055841,0.000000
yahk,0.584718,0.067864
yahl,0.007524,0.026946
yahm,0.008157,0.009980
yahn,0.013079,0.052894
yaho,1.739588,0.057884
yaia,0.841176,0.009980
yaii,0.173924,0.000000
yail,0.141493,0.015968
yaio,0.014557,0.096806
yaip,0.008276,0.065868
yaiw,0.208419,0.012974
yaiy,0.026683,0.000998
yaiz,0.336641,0.004990
yajc,2.787153,0.004990
yajd,0.367101,0.019960
yajg,0.946144,0.001996
yaji,0.018811,0.033932
yajl,0.126520,0.031936
yajo,0.539394,0.017964
yajq,0.553044,0.011976
yajr,0.110413,0.091816
ybaa,0.155426,0.014970
ybab,0.571274,0.008982
ybak,0.072425,0.010978
ybal,0.479350,0.020958
yban,0.442168,0.003992
ybap,0.102507,0.011976
ybaq,0.088045,0.025948
ybat,0.143426,0.017964
ybav,0.047125,0.000000
ybay,1.493266,0.015968
ybba,0.203967,0.001996
ybbc,0.021167,0.005988
ybbj,0.176953,0.001996
ybbo,0.197314,0.021956
ybbp,0.159256,0.018962
ybbw,0.002802,0.023952
ybby,0.028745,0.010978
ybcf,0.043651,0.000000
ybch,0.020536,0.017964
ybci,0.045981,0.016966
ybcj,0.498102,0.000998
ybck,0.003538,0.031936
ybcl,0.005256,0.028942
ybcm,0.039955,0.039920
ybcn,0.000227,0.002994
ybco,0.001808,0.000000
ybdd,1.262975,0.023952
ybdf,0.126255,0.003992
ybdg,0.089243,0.139721
ybdj,0.227365,0.003992
ybdk,0.304932,0.064870
ybdl,0.033885,0.001996
ybdm,0.017558,0.081836
ybdn,0.006642,0.060878
ybdo,0.010692,0.088822
ybdr,0.074811,0.019960
ybdz,0.213559,0.000000
ybed,0.232685,0.074850
ybef,0.004347,0.122754
ybel,0.692876,0.005988
ybeq,0.005787,0.109780
yber,0.002038,0.007984
ybet,0.002053,0.074850
ybeu,0.001840,0.025948
ybey,0.448136,0.031936
ybez,0.530568,0.080838
ybfa,0.009762,0.000998
ybfb,0.004084,0.001996
ybfc,0.004919,0.014970
ybfe,0.188030,0.028942
ybff,0.173281,0.032934
ybfp,0.057877,0.016966
ybga,0.253133,0.073852
ybgc,0.559605,0.002994
ybgd,0.003704,0.035928
ybge,0.565471,0.001996
ybgi,0.292315,0.000998
ybgo,0.003359,0.139721
ybgp,0.002712,0.110778
ybgq,0.002224,0.082834
ybgs,0.384963,0.039920
ybha,0.092970,0.066866
ybhb,0.056408,0.045908
ybhc,0.065747,0.009980
ybhd,0.010873,0.149701
ybhf,0.127475,0.028942
ybhh,0.002429,0.016966
ybhi,0.002911,0.012974
ybhj,0.014962,0.018962
ybhl,0.294025,0.012974
ybhm,0.023001,0.014970
ybhn,0.079320,0.077844
ybhp,0.126027,0.027944
ybhq,0.569774,0.000000
ybhr,0.039604,0.015968
ybhs,0.052010,0.011976
ybia,0.035265,0.065868
ybib,0.188256,0.000998
ybii,0.270189,0.000998
ybij,0.048551,0.004990
ybio,0.039222,0.079840
ybir,0.166703,0.011976
ybit,0.485608,0.010978
ybiu,0.170664,0.002994
ybiv,0.087094,0.125749
ybiw,0.006902,0.099800
ybix,0.328261,0.037924
ybiy,0.001019,0.063872
ybjc,0.060847,0.008982
ybjd,0.078793,0.006986
ybjg,0.510019,0.006986
ybjh,0.146116,0.007984
ybji,0.132912,0.075848
ybjj,0.100563,0.008982
ybjl,0.190173,0.127745
ybjm,0.037989,0.001996
ybjn,0.352230,0.015968
ybjo,0.092994,0.004990
ybjp,0.300769,0.018962
ybjq,0.306412,0.000000
ybjs,0.193658,0.006986
ybjt,0.200174,0.024950
ybjx,0.801947,0.075848
ycac,0.953056,0.140719
ycad,0.173235,0.004990
ycai,0.019060,0.024950
ycak,0.007830,0.038922
ycal,0.025345,0.028942
ycam,0.114828,0.026946
ycan,0.013606,0.102794
ycao,0.344500,0.143713
ycap,0.049071,0.041916
ycaq,0.114680,0.010978
ycar,0.582183,0.002994
ycbf,0.022409,0.017964
ycbj,0.077156,0.048902
ycbu,0.016171,0.016966
ycbv,0.018170,0.009980
ycbx,0.225181,0.009980
ycbz,0.523406,0.137725
ycca,2.298972,0.082834
ycce,0.002894,0.045908
yccf,0.070856,0.103792
yccj,1.407414,0.196607
yccm,0.008098,0.103792
yccs,0.086035,0.135729
ycct,0.073455,0.053892
yccu,0.378462,0.010978
yccx,0.063442,0.013972
ycdu,0.004931,0.023952
ycdx,0.386100,0.015968
ycdy,0.490724,0.007984
ycdz,0.407598,0.004990
yceb,0.180204,0.061876
yced,7.136943,0.000998
ycef,0.221580,0.068862
yceh,0.311103,0.015968
ycei,0.169322,0.096806
ycej,0.029080,0.003992
ycek,0.074944,0.000998
ycem,0.334143,0.000998
ycfh,0.414609,0.151697
ycfj,0.057647,0.004990
ycfl,0.824147,0.023952
ycfp,0.475804,0.043912
ycft,0.001477,0.103792
ycfz,0.005604,0.136727
ycgb,0.476740,0.280439
ycgj,0.059728,0.000998
ycgm,0.269509,0.005988
ycgn,0.169051,0.018962
ycgr,0.179691,0.000998
ycgv,0.019079,0.101796
ycgx,0.014044,0.037924
ycgy,0.031296,0.007984
ycgz,0.029525,0.019960
ycha,0.457453,0.025948
yche,0.062536,0.013972
ychf,0.597687,0.065868
ychh,0.402154,0.012974
ychj,0.281949,0.077844
ychn,0.157219,0.001996
ycho,0.040683,0.016966
ychq,0.153460,0.008982
ycia,0.083671,0.068862
ycib,0.311371,0.126747
ycic,0.294002,0.032934
ycie,0.085210,0.131737
ycif,0.069122,0.143713
ycig,0.070545,0.022954
ycih,0.207510,0.003992
ycii,0.261635,0.040918
ycik,0.280992,0.030938
ycin,0.373071,0.001996
ycio,0.225263,0.000000
yciq,0.041891,0.023952
ycit,0.469557,0.058882
yciu,0.216353,0.029940
yciw,0.363444,0.075848
ycix,0.366517,0.046906
ycjd,0.079602,0.059880
ycjf,0.087324,0.004990
ycjg,0.289436,0.018962
ycjm,0.007489,0.021956
ycjn,0.006404,0.011976
ycjo,0.011462,0.006986
ycjp,0.008835,0.000000
ycjq,0.019297,0.002994
ycjr,0.019006,0.014970
ycjs,0.024653,0.006986
ycjt,0.011983,0.026946
ycju,0.001941,0.001996
ycjw,0.052211,0.124750
ycjx,0.071511,0.015968
ycjy,0.038545,0.157685
ydae,0.001461,0.034930
ydaf,0.012388,0.003992
ydag,29.734143,0.187625
ydas,0.014774,0.007984
ydat,0.012349,0.002994
ydau,0.020156,0.021956
ydav,0.013397,0.000000
yday,0.029368,0.010978
ydbd,0.019053,0.034930
ydbh,0.099078,0.026946
ydbj,1.079255,0.008982
ydbl,0.134374,0.027944
ydca,0.158017,0.008982
ydcd,0.005375,0.010978
ydcf,0.175182,0.013972
ydch,0.197783,0.010978
ydci,1.731228,0.149701
ydcj,0.982518,0.016966
ydck,0.064756,0.175649
ydcl,0.762148,0.142715
ydco,0.057302,0.025948
ydcr,0.161762,0.040918
ydcs,2.502605,0.008982
ydct,1.375581,0.006986
ydcu,0.708912,0.009980
ydcv,1.419754,0.000998
ydcy,0.342595,0.001996
ydcz,0.151433,0.029940
ydda,0.006760,0.148703
yddb,0.012518,0.105788
ydde,0.229474,0.002994
yddg,0.031978,0.149701
yddh,0.080072,0.037924
yddm,0.385969,0.057884
ydea,0.023924,0.005988
ydee,0.237892,0.027944
ydei,0.106545,0.046906
ydej,0.048090,0.014970
ydem,0.016787,0.122754
yden,0.158673,0.155689
ydeo,0.003332,0.148703
ydep,0.016299,0.114770
ydeq,0.003646,0.118762
yder,0.006103,0.130739
ydes,0.004604,0.083832
ydfa,0.012048,0.000000
ydfb,0.014677,0.011976
ydfc,0.013935,0.002994
ydfd,0.004829,0.002994
ydfg,1.147828,0.008982
ydfi,0.011514,0.162675
ydfk,0.572920,0.123752
ydfo,0.000252,0.008982
ydfr,0.007628,0.042914
ydft,0.021836,0.114770
ydfu,0.011217,0.032934
