gene,gene_clean,coordination_score
yqhA,yqhA,0.0070529817296635065
dppC,dppC,0.007048380177801029
nudI,nudI,0.00702062968655045
gadW,gadW,0.006996126900258561
ypdA,ypdA,0.006994842479278311
corA,corA,0.006965642707222017
fliD,fliD,0.006924195209968821
ybjD,ybjD,0.006902523768103367
emrK,emrK,0.006883962878878135
fis,fis,0.00687318806410727
pgaC,pgaC,0.0068558130936406435
ygfJ,ygfJ,0.006844938419898198
yoeF,yoeF,0.006833686115180282
yccZ,yccZ,0.006827077886112924
lpxB,lpxB,0.006807398203536289
maeB,maeB,0.006793699939902085
ybhM,ybhM,0.006765834942812246
infB,infB,0.006752955739055051
cobU,cobU,0.0067324775165490515
ydeU,ydeU,0.006708895038535429
codB,codB,0.006698310656799268
argO,argO,0.006689022476744939
glpQ,glpQ,0.006660415975093468
fliM,fliM,0.0066572345827367796
yggV,yggV,0.006627204909697849
sstT,sstT,0.006619176984870961
yaaU,yaaU,0.006566166235121308
ygfZ,ygfZ,0.006565649153327128
yjiP,yjiP,0.0065406364182971155
ybiR,ybiR,0.006537177126202336
clpB,clpB,0.00652258204412519
ansA,ansA,0.006511362443110522
icd,icd,0.006503012272222224
ftsA,ftsA,0.006492636298092205
yfhK,yfhK,0.006487189938408642
rpoC,rpoC,0.006459697133781621
sirA,sirA,0.006449630002219533
rpmG,rpmG,0.006421805232801159
pyrD,pyrD,0.006415585029381569
plsX,plsX,0.006394745038337047
yhfK,yhfK,0.006387408157484753
dhaR,dhaR,0.0063720674892909475
yjdC,yjdC,0.006328703806366378
gdhA,gdhA,0.006299786559919329
ompC,ompC,0.006295157920887892
galP,galP,0.006243160862458597
folM,folM,0.006215233280385289
yrfF,yrfF,0.006210355762977596
sbmC,sbmC,0.006186836766789209
ymcB,ymcB,0.00618150611948187
ecpD,ecpD,0.006157036252395907
