gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
secY,secY,0.0010256279786955492,97,0.0005087685402363949,2.1724246738868843e-05,0.00014624450962104373,4.6328538025728645e-05,3.2070109533359233e-06,8.745152978280805e-05,9.746463248491415e-05,1.9091706006729882e-05,8.471177447737123e-05,1.063549036835363e-05
ygdR,ygdR,0.0010127821304234319,98,7.708061324407217e-05,0.00046477237075632404,9.453323623075442e-05,2.623989799361918e-05,2.5959690322144303e-05,4.039591417689634e-05,4.210214249358109e-05,9.640833302845195e-05,0.00010904884505007393,3.624108712751449e-05
yraP,yraP,0.0010110575741227438,99,0.00016615987619100062,9.181326699609959e-06,0.0001126129901182389,4.716096301061191e-05,6.905769957424573e-06,0.00017484877909740534,0.00020156054684680776,0.00011809894408654818,1.4152820398672622e-05,0.00016037555771642378
tufA,tufA,0.0010072125918961484,100,0.0005006390059160533,9.2206064013833e-06,7.634409680786051e-05,0.00017477773514469405,2.4766529553243503e-05,6.606297975840569e-05,0.00011662317385063839,2.235517006926458e-06,6.03269758636237e-06,3.051024987058071e-05
mdh,mdh,0.0010055037757845495,101,0.00038388878163276354,0.00013996961939691607,0.00020606406875816748,4.904319988146794e-05,2.786784651910141e-05,0.0001357463223727295,2.4528267444105063e-05,6.792921090200553e-06,9.731358478644745e-06,2.1871390210453086e-05
ygcF,ygcF,0.001004462039779417,102,7.572851994748034e-05,0.0007508487690661099,2.1167347671546384e-05,6.892776710822307e-06,8.065989366557199e-05,1.0371691293564116e-05,2.7896266245060404e-05,1.69803481463574e-05,1.2390553171347868e-05,1.5258738615565881e-06
rpsH,rpsH,0.001004008868419115,103,0.0004652316962334009,8.656811429263994e-06,4.384537849979206e-05,9.607714696206899e-05,9.499008279103356e-05,1.4009250888346864e-05,1.7917098623730745e-06,0.00013002172945292904,6.74671726921532e-05,8.191788960775338e-05
uspB,uspB,0.0010021282056743605,104,0.00025798289525705786,3.819434934007555e-05,4.883008869292242e-05,9.501509797029583e-05,0.00012616030778520414,6.898743675952165e-05,7.191169932093419e-05,0.0001319979859111902,0.0001326725480466762,3.0375796590482545e-05
flgE,flgE,0.0010010692927216397,105,9.586612691785958e-05,3.1996886277832065e-05,0.00020649027422678707,0.0002955939784180705,6.16241290174731e-05,9.56639993033867e-05,4.785746896944474e-05,3.9859362418272495e-06,8.415286771030758e-05,7.783762563865112e-05
aceA,aceA,0.0009980576629830147,106,0.0002859792210516748,1.209567888924112e-05,0.0002125413585251461,0.0001086068315654542,2.6945617932159204e-05,0.00018339344231703045,1.6768250578921846e-05,3.558669204947741e-05,4.940178375937412e-05,6.673878631453534e-05
yaeB,yaeB,0.0009938234103587739,107,9.368707750120288e-05,5.236832625921472e-05,1.615304801637005e-05,8.057798163666911e-05,0.00019980556543300532,7.353623194290809e-05,9.651241709055533e-05,0.0001257926983854022,0.00012824517818820188,0.0001271448859052443
