gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
ydjf,ydjf,0.00210471511920916,41,1.628734368877447e-06,6.374555096999274e-06,1.644149967318638e-05,7.3601970753834306e-06,8.312183427110975e-05,1.8774122448839673e-05,0.0011740598523221914,0.0006845645784111279,0.0001074526286637733,4.937116877671278e-06
gapc,gapc,0.002104715119209087,42,1.6287343688773801e-06,6.37455509699911e-06,1.6441499673185787e-05,7.360197075383127e-06,8.312183427110677e-05,1.8774122448839283e-05,0.0011740598523221507,0.0006845645784111042,0.00010745262866376952,4.937116877671273e-06
kefb,kefb,0.002057192454988173,43,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
ddpf,ddpf,0.002057192454988173,44,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
mraz,mraz,0.002057192454988173,45,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
ygfi,ygfi,0.002057192454988173,46,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
emry,emry,0.002057192454988173,47,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
rpib,rpib,0.002057192454988173,48,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
yeda,yeda,0.002057192454988173,49,3.9732079957345634e-05,0.001941279890429918,3.533524326446228e-05,1.426007204758257e-05,7.612768858185326e-06,4.65029527039431e-06,1.3098626742963466e-06,5.274778620631021e-06,7.34238086397869e-06,3.950830013786138e-07
yjfj,yjfj,0.001930668472155429,50,3.83763576261026e-05,0.0018300872227373908,3.1306679674745205e-05,1.1885721098667591e-05,5.9446635765183105e-06,4.896952790451221e-06,7.628505878715017e-07,4.041534123113155e-06,1.727260916051474e-06,1.6392290245171805e-06
ugpa,ugpa,0.0018774735803500017,51,3.2551829443109582e-06,1.0525592402028523e-05,1.8385662678155962e-05,7.575005369552863e-06,7.650819542563067e-05,1.3607792877597047e-05,0.0010413201379822579,0.0006046285856015877,9.256911820892655e-05,9.098306859953676e-06
essq,essq,0.0018642218542711754,52,9.171141560632302e-06,3.66570059579908e-05,0.0016549321602543755,7.325271432160859e-05,1.5184941541912565e-05,3.795225405082365e-06,1.389794088749722e-05,2.585862134758601e-06,1.2677187116051802e-05,4.206767509126558e-05
yehr,yehr,0.001864221854271159,53,9.171141560632217e-06,3.665700595799048e-05,0.0016549321602543608,7.325271432160796e-05,1.5184941541912438e-05,3.795225405082302e-06,1.3897940887497079e-05,2.585862134758587e-06,1.2677187116051781e-05,4.20676750912652e-05
