gene,gene_clean,score,rank,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10
mdtG,mdtG,0.0006416154881804812,76,6.026177798432167e-05,3.8756931407177775e-06,0.00022678812838718447,0.00019670243423126308,1.0075879923225911e-05,4.109731939752882e-05,8.72184383172851e-06,5.6570650205668246e-05,2.4946085366339206e-05,1.2575675712503531e-05
ygfS,ygfS,0.0006341807774440169,77,0.00012188611527999726,0.00022730435159786782,9.729933032771759e-05,9.985676921479741e-05,3.339934342709276e-05,1.5876462001737477e-05,4.1187587990130574e-06,1.2602004002139585e-05,1.4474718415412519e-06,2.039017095211258e-05
ydcK,ydcK,0.0006323584941628067,78,7.780705429811044e-05,3.1703245602664065e-05,6.052635400714691e-05,2.6148080321921956e-05,0.000215763519161591,1.7293093102363247e-05,6.82167052808038e-05,0.00010761753447227474,1.1098745733443971e-05,1.6184162182486553e-05
yfbP,yfbP,0.0006255275504249095,79,2.6404775787255643e-05,1.4709258285879634e-05,1.9157647833075338e-05,2.0280564243551387e-05,1.0549019448504603e-05,6.94478561873337e-05,0.00023030990798488123,6.53612522381613e-05,7.319189989748021e-05,9.611536851878647e-05
elbB,elbB,0.0006208891195816712,80,3.223428009884954e-05,3.8370271707760575e-06,2.2190921903228524e-05,5.8871703762503907e-05,0.00015122035691397765,8.001529544534451e-05,3.096599490491512e-05,0.00010862554924595789,0.00011734538151721801,1.558260861889995e-05
gadA,gadA,0.0006192047990055926,81,0.00013649482866857432,2.2255054021929125e-05,0.00010821934362866085,0.00014598852548566732,3.6081593505188906e-05,1.3323003418095725e-05,3.117337793014508e-05,2.4918516960649834e-06,2.1757945760467935e-05,0.00010141927489079841
ytjA,ytjA,0.0006174845657510612,82,0.00022340524412102164,5.0381876982453757e-05,7.408240839834312e-05,0.00013961251637813137,1.7717873354521938e-05,2.189451501257585e-05,2.389433091992425e-05,2.592686357882904e-05,1.0018575544118028e-05,3.055036146114226e-05
dps,dps,0.000613010376494092,83,0.00025668510991504277,8.140951426295307e-05,9.14536124537688e-05,5.540239843396386e-05,3.374584707035566e-07,6.590196208255482e-05,7.136875366609944e-06,1.378779108165183e-05,1.683591477693919e-05,2.4059739649904168e-05
ybbN,ybbN,0.0006105730394725141,84,0.0001097326691948879,9.149583840946075e-06,8.428291630948055e-05,0.0001168654220722099,2.4998002613351298e-05,5.4448581507028e-05,2.906467393233681e-05,2.7739869557902344e-05,4.3613516197359526e-05,0.0001106778042470117
ycgB,ycgB,0.0006100278220091828,85,0.0001754700106216742,6.644904596963812e-05,0.00011230568111875016,0.00011931940841926462,5.5308057119993136e-05,2.4431718936824465e-05,4.4496809252913845e-06,4.450524705721388e-05,6.764130135915258e-06,1.024841704617634e-06
rplA,rplA,0.0006049126153066367,86,0.00027896667421171777,6.964006786283145e-05,7.549142350160432e-05,2.7454123251747026e-05,3.6331986330288414e-05,1.989974606570569e-05,2.6866971295474883e-05,3.258407812506679e-05,3.5311128486459337e-06,3.414643181355439e-05
yhjJ,yhjJ,0.000603241155514538,87,3.2465163854606114e-05,1.3905793699879322e-05,6.052843742123547e-05,2.2487272436170442e-05,0.00024803348063038254,1.396946138776751e-06,8.728455300479162e-05,0.00011597154176840163,1.1762341897098539e-05,9.405624663195594e-06
rimJ,rimJ,0.0006026943931784869,88,5.602231754780623e-05,1.0802366650955254e-05,1.527505295904947e-05,4.4649886965746745e-05,0.00011730646157291503,6.430778860692113e-05,2.2816784286491294e-05,0.0001310342684396154,0.00010389323900460516,3.658622714438127e-05
paaH,paaH,0.0005995372217541494,89,2.8537552538405662e-05,2.7517494861901356e-05,1.871357283415957e-06,3.583695557284266e-05,0.0002791389956333162,2.952312898381089e-05,7.488513773574997e-05,8.3441844342283e-05,3.178153932984628e-05,7.003215472577475e-06
yhjX,yhjX,0.0005928175680122847,90,9.645528560234899e-05,4.184774639347625e-05,9.582030418532764e-05,1.112235560945432e-05,1.5260372027808504e-06,4.645158909314796e-06,7.636987781877672e-05,2.150417317846792e-05,7.244005708136961e-05,0.0001710865720309676
