feature,T0CASP2_cutadapt_1,T0CASP4_cutadapt_1,T0CASP5_cutadapt_1,T0EXP2_cutadapt_1,T0EXP4_cutadapt_1,T0EXP5_cutadapt_1,T0VapC2_cutadapt_1,T0VapC3_cutadapt_1,T0VapC4_cutadapt_1,T0VapC5_cutadapt_1,T1CASP2_cutadapt_1,T1CASP4_cutadapt_1,T1CASP5_cutadapt_1,T2CASP2_cutadapt_1,T2CASP4_cutadapt_1,T2CASP5_cutadapt_1,T2VapC2_cutadapt_1,T2VapC3_cutadapt_1,T2VapC4_cutadapt_1,T2VapC5_cutadapt_1,T3VapC2_cutadapt_1,T3VapC3_cutadapt_1,T3VapC4_cutadapt_1,T3VapC5_cutadapt_1
proW,0.0047842062558263645,0.0012911473400837286,0.0,0.03168927155565897,0.018259580408148072,0.024092952380851778,0.020925444670401347,0.017021962003056966,0.026450844931151928,0.0523269717803473,0.004308312707645976,0.00233636857443004,0.0027863764672440504,0.0018908783559480997,0.0010258056197699115,0.000300193621850224,0.14297363634476648,0.19498388073632214,0.2779330963177116,0.13986976864600761,0.35894946588855653,0.2506058593504222,0.35154661286255123,0.12736658781622445
proX,0.003189470837217576,0.0025822946801674572,0.0003238180225100905,0.06724308842298367,0.05569172024485162,0.07637978520738117,0.04773617065435308,0.038772246784740866,0.05004213905893608,0.09181902595419433,0.004513470455629117,0.003374754607510058,0.0013931882336220252,0.0021610038353692567,0.0010258056197699115,0.0015009681092511202,0.07148681817238324,0.07443368061303585,0.1105486697713145,0.05594790745840304,0.2419007270118533,0.1702485457543629,0.22528051676980027,0.07618188430129313
proY,0.03189470837217576,0.024531799461590842,0.025905441800807238,0.1109124504448064,0.11047046146929583,0.11585121783132984,0.09939586218440641,0.10118610746261641,0.0829269732976655,0.15105710721496485,0.02420861426201072,0.025700054318730445,0.04005416171663322,0.020799661915429094,0.018464501155858407,0.030919943050573072,0.1089322943579173,0.14158580551392688,0.16863356405793736,0.17134046659135935,0.3745559644054503,0.2941894870635391,0.357905337126215,0.21902291736621773
prpB,0.035482863064045536,0.04293064905778397,0.036915254566150316,0.015458181246662912,0.008216811183666631,0.017428944275509797,0.010462722335200673,0.01607629744733158,0.0178721925210486,0.025669835213000564,0.026670507237808422,0.03556472163299061,0.048761588176770884,0.022690540271377194,0.02838062214696755,0.02761781321022061,0.0,0.008899679203732547,0.013740512626943046,0.005245116324225286,0.023409747775340644,0.014981872026383935,0.018167783610467763,0.15593479442920938
prpC,0.01694406382271837,0.015493768081004744,0.015219447057974251,0.013139454059663474,0.02282447551018509,0.016916328267406567,0.010462722335200673,0.012293639224430032,0.014297754016838879,0.029619040630385264,0.008206309919325668,0.01116264985561019,0.010797208810570695,0.008103764382634712,0.008890315371339233,0.009906389521057391,0.005106201298027374,0.0024271852373816036,0.0043719812903909696,0.010490232648450571,0.013655686202282042,0.02179181385655845,0.021801340332561318,0.05713641322596985
prpD,0.01475130262213129,0.019044423266234997,0.01651471914801461,0.02782472624399324,0.021911496489777683,0.019479408307922715,0.01830976408660118,0.03498958856183932,0.02502106952946804,0.03258094469342379,0.00841146766730881,0.008047491756370139,0.01044891175216519,0.005942760547265455,0.009232250577929204,0.010806970386608064,0.003404134198684916,0.0008090617457938679,0.006870256313471523,0.0,0.013655686202282042,0.01634386039241884,0.018167783610467763,0.054755729341554434
prpE,0.017542089604696668,0.02227229161644432,0.015219447057974251,0.037872544054324137,0.042910013959147966,0.03537050455912282,0.022887205108251475,0.02836993667176161,0.03359972193957137,0.046403163654270246,0.01087336064310651,0.012201035888690209,0.01811144703708633,0.011615395615109755,0.008206444958159292,0.011407357630308512,0.028935140688821786,0.02346279062802217,0.029979300276966644,0.022728837404976235,0.027311372404564084,0.03404970915087258,0.036335567220935526,0.05594607128376214
prpR,0.0133559091308486,0.01678491542108847,0.013600356945423801,0.039804816710156996,0.03560618179588874,0.03537050455912282,0.02811856627585181,0.046337563230543964,0.028595508033677757,0.07997140970204021,0.00594957469151111,0.008307088264640142,0.008359129401732151,0.006483011506107769,0.010599991404289084,0.012007744874008961,0.0,0.008899679203732547,0.0081193938250118,0.008741860540375476,0.011704873887670322,0.014981872026383935,0.010900670166280659,0.017855129133115575
prs,0.054221004232698794,0.05003195942824448,0.04954415744404384,1.7274517543145802,1.547499439590549,1.4917125835803975,1.4183527965656415,1.5839881308400232,1.3682950594114807,1.8788344773207721,0.043083127076459754,0.0633415480178811,0.05886220287053056,0.04538108054275439,0.05881285553347492,0.05733698177339278,0.6944433765317228,0.7637542880294113,1.0573949035188444,1.2955437320836454,1.6269774703861746,1.3374725754462748,1.5606126121391808,1.1129697159642045
psd,0.01594735418608788,0.015170981245983811,0.010362176720322896,0.2299404460441108,0.21728900685696206,0.1748020587632012,0.18767508188766208,0.20710053770385978,0.1687134973986988,0.26755866702781356,0.011283676139072793,0.014277807954850246,0.01811144703708633,0.014046524929900167,0.010941926610879055,0.018912198176564112,0.09020955626515027,0.08495148330835613,0.1280365949328784,0.13462465232178233,0.33553971811321587,0.2560538128145618,0.2834174243232971,0.2273553109616717
psiE,0.0013953934912826894,0.0006455736700418643,0.003885816270121086,0.003864545311665728,0.005477874122444421,0.00768924012154844,0.0026156805838001684,0.0009456645557253871,0.001429775401683888,0.0029619040630385267,0.0012309464878988504,0.0025959650827000447,0.0027863764672440504,0.0035116312324750417,0.0027354816527197638,0.0036023234622026877,0.028935140688821786,0.03802590205231179,0.055586619263542324,0.0716832564310789,0.052671932494516446,0.07490936013191968,0.11809059346804048,0.04047162603506198
psiF,0.11581765977646323,0.10458293454678201,0.09973595093310787,0.05023908905165446,0.050213846122407195,0.051774216818426165,0.039235208757002524,0.03215259489466316,0.03359972193957137,0.046403163654270246,0.1087336064310651,0.08307088264640143,0.12817331749322633,0.1183149599864668,0.09642572825837167,0.13058422550484744,0.027233073589479326,0.04692558125604434,0.0487163629500708,0.04895441902610267,0.13070442507898528,0.11168304601486206,0.14170871216164854,0.15355411054479395
pspA,0.015349328404109583,0.011943112895774488,0.09423104455043632,0.0753586335774817,0.06664746848974046,0.1276413860177041,0.04904401094625316,0.0652508543450517,0.04503792515304247,0.06417458803250141,0.016002304342685052,0.06308195150961109,0.028908655847657026,0.016207528765269423,0.02119998280857817,0.2173401822195622,0.3353072185704642,0.33576062450445515,0.43469985401601635,0.5577307024759554,1.0144224035980947,0.7749713802738599,0.8011992572216284,0.5749351580863216
pspB,0.0037874966191958712,0.0051645893603349145,0.005828724405181628,0.007342636092164883,0.012781706285703649,0.013840632218787194,0.0039235208757002525,0.009456645557253871,0.007148877008419439,0.007898410834769404,0.005539259195544826,0.007787895248100134,0.004876158817677088,0.004051882191317356,0.0037612872724896757,0.014409293848810751,0.061274415576328484,0.06229775442612783,0.10305384470207285,0.09091534961990494,0.21068772997806579,0.18659240614678174,0.18076944692415423,0.12855692975843216
pspC,0.0037874966191958712,0.00451901569029305,0.00712399649522199,0.007342636092164883,0.008216811183666631,0.005638776089135523,0.003269600729750211,0.006619651890077709,0.005719101606735552,0.004936506771730877,0.0036928394636965506,0.006489912706750111,0.002438079408838544,0.0037817567118961994,0.0030774168593097344,0.0072046469244053755,0.04765787878158882,0.05258901347660141,0.08681505705204924,0.0751800006472291,0.17752392062966652,0.15526667372797895,0.15260938232792923,0.08808530372337017
pspD,0.0023921031279131822,0.0025822946801674572,0.0009714540675302715,0.003091636249332582,0.0018259580408148072,0.003075696048619376,0.0006539201459500421,0.0037826582229015483,0.002859550803367776,0.003949205417384702,0.002872208471763984,0.004153544132320071,0.0006965941168110126,0.0018908783559480997,0.0013677408263598819,0.002101355352951568,0.027233073589479326,0.03883496379810566,0.03684955659043817,0.05070279113417776,0.09754061573058602,0.08444327869416399,0.09628925313547915,0.03928128409285427
pspE,0.032293392226827956,0.02679130730673737,0.029791258070928323,0.47881716411538366,0.5194850626118126,0.49006090374668726,0.4230863344296773,0.5560507587665275,0.4789747595641025,0.6535934965771681,0.028927242465622977,0.02206570320295038,0.029605249964468037,0.02404116766848298,0.021541918015168138,0.021613940773216128,0.34211548696783406,0.27103568484094576,0.39035547235633655,0.4720604691802757,0.8973736647213914,0.7000620201419403,0.6994596690030089,0.6249295196590452
pspF,0.0011960515639565911,0.0009683605050627965,0.000647636045020181,0.015458181246662912,0.013694685306111053,0.009227088145858127,0.009808802189250631,0.010402310112979258,0.013582866315996936,0.018758725732577333,0.0010257887399157085,0.001557579049620027,0.0013931882336220252,0.0024311293147904135,0.0010258056197699115,0.000300193621850224,0.02212687229145195,0.024271852373816037,0.030603869032736784,0.034967442161501903,0.05462274480912817,0.0463076044451867,0.036335567220935526,0.02975854855519263
pspG,0.004584864328500265,0.0051645893603349145,0.025581623778297147,0.008501999685664601,0.007303832163259229,0.03690835258343251,0.011770562627100759,0.002836993667176161,0.001429775401683888,0.003949205417384702,0.0030773662197471257,0.025440457810460438,0.006269347051299113,0.005132384109001985,0.011625797024058996,0.06574240318519906,0.020424805192109496,0.044498396018662734,0.06807799437894509,0.09790883805220534,0.052671932494516446,0.08580526706019889,0.0690375777197775,0.08213359401233165
pspH,0.017741431532022768,0.020335570606318725,0.017162355193034797,0.06801599748531681,0.0739513006529997,0.1522469544066591,0.07716257722210497,0.10496876568551795,0.06719944387914274,0.16685392888450365,0.019079670562432177,0.048025354029950826,0.021246120562735882,0.015937403285848268,0.020516112395398228,0.03182052391612374,0.03914754328487653,0.03802590205231179,0.08868876331935967,0.08217348907952947,0.0780324925844688,0.06673742993571025,0.05541174001192668,0.1404603491805092
pssA,0.11661502748576763,0.10458293454678201,0.08127832365003271,0.6639288845441721,0.6299555240811084,0.552087440727178,0.4917479497544317,0.5655074043237814,0.5082851552986222,0.7345522076335547,0.09827056128392488,0.11967399031247206,0.10135444399600234,0.09670492163277424,0.10258056197699114,0.10356679953832729,0.24679972940465641,0.24838195595871743,0.37286754719477266,0.49304093447717684,0.5111128264282707,0.44128423059530864,0.4560113686227409,0.42257138948373535
pssL,0.021329586223892538,0.024531799461590842,0.02072435344064579,0.13332681325246762,0.13968579012233276,0.1307170820663235,0.0948184211627561,0.1257733859114765,0.11438203213471103,0.16685392888450365,0.01825903957049961,0.022584896219490388,0.02263930879635791,0.02188016383311372,0.015045149089958703,0.022814715260617024,0.05957234847698603,0.08818773029153161,0.11429608230593534,0.18183069923980988,0.1736222960004431,0.11576901111296677,0.12081576100961063,0.12855692975843216
pstA,0.0021927612005870835,0.0012911473400837286,0.001295272090040362,0.0568088160814862,0.04199703493874056,0.038446200607742204,0.035965608027252315,0.029315601227486998,0.024306181828626098,0.030606341984731437,0.0036928394636965506,0.0036343511157800623,0.0003482970584055063,0.0032415057530538844,0.0010258056197699115,0.0009005808655506719,0.010212402596054748,0.021035605390640567,0.029354731521196505,0.034967442161501903,0.14631092359587902,0.11168304601486206,0.1535177715084526,0.10951145868310887
pstB,0.012957225276196402,0.010651965555690762,0.012952720900403619,0.19477308370795268,0.156119412489666,0.13533062613925254,0.10004978233035644,0.13617569602445573,0.12582023534818215,0.1609301207584266,0.01456620010680306,0.011422246363880197,0.009055723518543165,0.01566727780642711,0.011283861817469026,0.012908325739559632,0.04255167748356145,0.046116519510250475,0.06807799437894509,0.08567023329567967,0.3160315949670987,0.2179181385655845,0.30976071055847537,0.17021889773570184
pstC,0.0029901289098914776,0.001936721010125593,0.0032381802251009047,0.07265345185931568,0.04747490906118498,0.050748984802219704,0.039235208757002524,0.04160924045191703,0.0421783743496747,0.04936506771730877,0.003487681715713409,0.004413140640590076,0.0038312676424605693,0.005402509588423142,0.0030774168593097344,0.0030019362185022404,0.06978475107304077,0.07766992759621132,0.10055556967899229,0.15210837340253328,0.2965234718209815,0.2165561501995496,0.22709729513084706,0.13212795558505527
pstS,0.0047842062558263645,0.004196228855272118,0.001942908135060543,0.08695226951247886,0.104079608326444,0.07740501722358763,0.07650865707615492,0.07754449356948173,0.06791433157998468,0.07207299886727081,0.0038979972116796923,0.005711123181940099,0.004876158817677088,0.00459213315015967,0.0044451576856696165,0.0018011617311013439,0.23318319260991674,0.2847897345194415,0.3166563591754602,0.5419953535032795,0.593046943641963,0.46716200954997184,0.5059727735515273,0.2618752272856951
psuG,0.0001993419273260985,0.0,0.0,0.017390453902495776,0.014607664326518457,0.01589109625120011,0.022887205108251475,0.023641613893134676,0.020016855623574435,0.02172062979561586,0.0004103154959662834,0.0005191930165400089,0.0,0.0,0.00034193520658997047,0.000300193621850224,0.0,0.004854370474763207,0.006870256313471523,0.005245116324225286,0.007803249258446881,0.00408596509810471,0.012717448527327436,0.036900600208438855
psuK,0.0001993419273260985,0.0,0.0,0.015844635777829484,0.018259580408148072,0.013328016210683961,0.013732323064950884,0.012293639224430032,0.011438203213471105,0.020733328441269686,0.0002051577479831417,0.0007787895248100135,0.0,0.0,0.0006838704131799409,0.000600387243700448,0.003404134198684916,0.005663432220557075,0.008743962580781939,0.010490232648450571,0.011704873887670322,0.005447953464139612,0.015442616068897599,0.054755729341554434
psuT,0.006179599747109053,0.0051645893603349145,0.005181088360161448,0.0313028170244924,0.02830234963262951,0.018454176291716255,0.022233284962301432,0.030261265783212386,0.020731743324416376,0.04047935552819319,0.004513470455629117,0.004932333657130084,0.005224455876082595,0.007563513423792399,0.004787092892259587,0.003902517084052912,0.05446614717895865,0.03721684030651792,0.04809179419430066,0.06468976799877853,0.0682784310114102,0.0871672554262338,0.07539630198344122,0.09879838120323953
pta,0.2083123140557729,0.18721636431214064,0.16514719148014614,0.8239210604471331,0.8189421813054409,0.6981830030365984,0.5924516522307381,0.6648021826749471,0.6548371339712207,0.9063426432897891,0.14402073908416546,0.16614176529280286,0.1494194380559622,0.13857437094305358,0.15592245420502654,0.12247899771489139,0.17190877703358826,0.16423953439615518,0.24108353972727342,0.22379162983361217,0.8622590430583803,0.7436456478550572,0.7657720791812163,0.464233357461005
pth,0.005980257819782955,0.003873442020251186,0.004857270337651357,0.06724308842298367,0.06299555240811083,0.06715269706152303,0.05165969153005333,0.05957686701069938,0.05004213905893608,0.0602253826151167,0.004308312707645976,0.005970719690210103,0.005572752934488101,0.005132384109001985,0.007180639338389381,0.006304066058854705,0.05446614717895865,0.06148869268033395,0.06308144433278398,0.09616046594413023,0.11899955119131493,0.12121696457710639,0.09538086395495576,0.1166535103363551
ptrA,0.015748012258761778,0.01775327592615127,0.02007671739562561,0.32887280602275343,0.31406478302014684,0.303981292805215,0.23606517268796523,0.3205802843909062,0.2437767059871029,0.3435808713124691,0.016617777586634477,0.013499018430040232,0.019852932329113858,0.014856901368163637,0.013677408263598818,0.0150096810925112,0.30977621208032735,0.3640777856072406,0.523388617335376,0.5892014004213071,1.5450433531724825,1.209445669038994,1.4652317481842252,1.1403475806349817
ptrB,0.029701947171588677,0.03582933868732347,0.02169580750817606,0.07458572451514854,0.0766902377142219,0.05843822492376815,0.04512049007055291,0.07565316445803097,0.048612363657252196,0.057263478552078174,0.029542715709572405,0.031151580992400535,0.024380794088385442,0.019989285477165622,0.019832241982218286,0.02461587699171837,0.03404134198684916,0.020226543644846696,0.03997240036928886,0.041960930593802286,0.12680280044976183,0.10623509255072246,0.1317164311758913,0.09998872314544723
ptsA,0.0011960515639565911,0.0012911473400837286,0.0009714540675302715,0.017003999371329202,0.005477874122444421,0.011277552178271045,0.010462722335200673,0.013239303780155419,0.013582866315996936,0.01974602708692351,0.0016412619838651337,0.0007787895248100135,0.0003482970584055063,0.0005402509588423142,0.0017096760329498523,0.000600387243700448,0.011914469695397206,0.007281555712144811,0.007494825069241661,0.00699348843230038,0.005852436943835161,0.002723976732069806,0.011809059346804046,0.008332393595453937
ptsG,0.21907677813138224,0.180760627611722,0.1596422850974746,0.8262397876341326,0.7276442792647005,0.6520475623073076,0.5466772420142353,0.6392692396703616,0.6448287061594336,0.8569775755724804,0.1663829336143279,0.15134476432141258,0.18146276742926878,0.1774724399797002,0.15216116693253687,0.22814715260617022,0.07829508656975306,0.12944987932701885,0.15676675769830475,0.18882418767211026,0.5013587648552121,0.4930397885046349,0.4823546548579191,0.5499379772999599
ptsH,0.10266109257294072,0.052291467273391005,0.05342997371416493,0.3876138947600725,0.3387152165711467,0.30654437284573116,0.2779160620287679,0.34800455650694245,0.2845253049350937,0.4255268837232017,0.045545020052257454,0.05140010863746089,0.04284053818387728,0.04105907287201588,0.06052253156642478,0.04653001138678472,0.07999715366909553,0.13430424980178207,0.12553831990979783,0.1783339550236597,0.3706543397762268,0.3473070333389003,0.3660808397509254,0.5451766095311289
ptsI,0.6500540250104072,0.5713326979870499,0.5521097283797043,2.1216353761044844,1.9336895652228807,1.7823658601749286,1.4183527965656415,1.571694491615593,1.3875970273342133,2.400129592415553,0.49217343741155695,0.5550173346812696,0.5217489934914484,0.5334978218567852,0.509483457819056,0.5154324487168346,0.624658625458682,0.7386733739098014,0.9493445087706104,1.1014744280873099,2.3897450853993574,2.196887234414299,2.3827048205128474,2.7354057831933063
ptsN,0.0394697016105675,0.0361521255223444,0.03270562027351914,0.3992075306950697,0.32136861518340604,0.3132083809510731,0.24260437414746563,0.27046006293746067,0.2795210910292001,0.34851737808419997,0.03220976643335324,0.03634351115780062,0.030301844081279044,0.029713802736327274,0.0359031966919469,0.025816651479119265,0.0970178246625201,0.13025894107281275,0.17175640783678808,0.1783339550236597,0.17947473294427826,0.13483684823745543,0.2143798466035196,0.15355411054479395
ptsP,0.03448615342741504,0.03679769919238626,0.02784834993586778,0.833968878257464,0.7212534261218488,0.6289798419426623,0.6107614163173393,0.6629108535634963,0.561901732861768,0.8105744119182101,0.03631292139301608,0.04179503783147072,0.03273992349011759,0.031874806571696536,0.03179997421286725,0.029719168563172176,0.2910534739875603,0.33576062450445515,0.4334507165044761,0.625917214690884,0.44088358310224873,0.505297683798949,0.5250489463425184,0.4999436157272362
punC,0.0013953934912826894,0.0006455736700418643,0.0016190901125504524,0.006569727029831737,0.009129790204074036,0.005126160081032293,0.004577441021650295,0.007565316445803097,0.009293540110945272,0.005923808126077053,0.0022567352278145586,0.001557579049620027,0.0013931882336220252,0.0024311293147904135,0.0010258056197699115,0.002101355352951568,0.011914469695397206,0.01941748189905283,0.02560731898657568,0.020980465296901143,0.04096705860684612,0.03813567424897729,0.056320129192450066,0.03571025826623115
punR,0.005780915892456856,0.0064557367004186425,0.0042096342926311765,0.0212549992141615,0.02282447551018509,0.02460556838895501,0.013732323064950884,0.012293639224430032,0.013582866315996936,0.02172062979561586,0.0077959944233593845,0.008047491756370139,0.012190397044192721,0.007023262464950083,0.0054709633054395275,0.007805034168105824,0.03574340908619162,0.041262149035487264,0.03560041907889789,0.05594790745840304,0.08193411721369225,0.08580526706019889,0.06540402099768394,0.07737222624350083
purA,0.2796767240385162,0.2772738912829807,0.24351115292758801,1.7402047538430774,1.7857869639168813,1.5137550719288362,1.334651017884036,1.531976580275127,1.534149006006812,2.8947675709429865,0.26588444138615164,0.2775086673406348,0.2925695290606253,0.2347390416169855,0.27423203568515636,0.25186244873233793,1.4059074240568703,1.647249714436315,2.336511715336088,2.2536516473087977,3.347593931873712,2.8193159176922493,3.058546370822248,2.373541832762164
purB,0.021528928151218638,0.011297539225732626,0.008743086607772442,0.8923235124636166,0.7595985449789597,0.8083954447787927,0.6499966250743419,0.7962495559207758,0.6705646633897435,0.84414265796598,0.024413772009993864,0.026478843843540455,0.027515467614034998,0.01836853260063868,0.026329010907427727,0.01651064920176232,0.05957234847698603,0.07200649537565425,0.10430298221361313,0.08217348907952947,0.5403750111474465,0.3582029402671795,0.4923469358436764,0.25711385951686433
purC,0.003189470837217576,0.0029050815151883892,0.001295272090040362,0.7307855184359892,0.7322091743667376,0.6546106423478238,0.481939147565181,0.5456484486535483,0.5090000429994641,0.669390318246707,0.01189914938302222,0.013758614938310237,0.009055723518543165,0.007023262464950083,0.008548380164749262,0.007805034168105824,0.31658448047769716,0.3220065748259594,0.46655286056029344,0.587453028313232,0.4467360200460839,0.39906259124822663,0.40423318533290775,0.061897780994800665
purD,0.015748012258761778,0.012911473400837285,0.012628902877893528,0.4471278925597247,0.42088332840781306,0.4300848307986095,0.3733884033374741,0.39055946151458487,0.39318823546306925,0.3860348295493546,0.012514622626971643,0.018950545103710324,0.019156338212302844,0.018638658080059836,0.017096760329498525,0.014409293848810751,0.11233642855660222,0.14239486725972075,0.17238097659255822,0.18707581556403519,0.27116291173102913,0.22336609202972413,0.2816006459622503,0.04047162603506198
purE,0.0011960515639565911,0.00032278683502093216,0.001295272090040362,0.18665753855345465,0.18898665722433255,0.15942357852010433,0.1275144284602582,0.14374101247025883,0.1315393369549177,0.16685392888450365,0.002872208471763984,0.004413140640590076,0.0031346735256495566,0.0018908783559480997,0.0034193520658997046,0.0009005808655506719,0.12254883115265697,0.16423953439615518,0.207356826915686,0.3531711658311692,0.3394413427424393,0.34185907987476066,0.2897761485869608,0.05594607128376214
purF,0.023323005497153524,0.015816554916025675,0.018781445305585245,0.6399687036118445,0.6272165870198863,0.6023238095212945,0.5146351548626832,0.5910403473283669,0.5826334761861843,0.6348347708445908,0.033030397425285817,0.03582431814126062,0.02612227938041297,0.03133455561285422,0.035219326278766956,0.01801161731101344,0.5378532033922168,0.4765373682725882,0.6845273563240717,0.7448065180399905,1.2192576966323252,0.9656497515187463,1.036472054977186,0.17498026550453263
purH,0.010166438293631024,0.00451901569029305,0.007447814517732081,0.7694309715526464,0.7595985449789597,0.7068974751743533,0.5473311621601853,0.6808784801222786,0.6183778612282815,0.6654411128293223,0.012924938122937926,0.013499018430040232,0.00940402057694867,0.014856901368163637,0.01470321388336873,0.008105227789956048,0.41870850643824464,0.41181242860907874,0.6289407370605294,0.6206720983666587,0.7198497440917248,0.5257275092894726,0.6413227614495121,0.1166535103363551
purK,0.001993419273260985,0.00032278683502093216,0.0016190901125504524,0.321143715399422,0.2866754124079247,0.28142618844867295,0.2157936481635139,0.24587278448860064,0.2273342888677382,0.29915231036689116,0.005128943699578543,0.00467273714886008,0.008010832343326646,0.0029713802736327276,0.0064967689252094386,0.001200774487400896,0.14637777054345139,0.1941748189905283,0.22172190829839916,0.2080562808609363,0.5735388204958457,0.5870169857610433,0.5840942430765386,0.07737222624350083
purL,0.012558541421544205,0.007424097205481439,0.011657448810363256,2.1486871932861447,1.9318636071820658,1.8408040850986964,1.5726779510098514,1.768392719206474,1.737177113045924,2.1236852131986232,0.03159429318940382,0.04179503783147072,0.028560358789251516,0.024311293147904138,0.04581931768305605,0.015309874714361424,0.7540157250087088,0.8762138706947589,1.1673190045343889,1.1853962892749146,2.3312207159610057,1.853666166173503,2.1683249739093275,0.2559235175746566
purM,0.001594735418608788,0.0009683605050627965,0.0009714540675302715,0.9070087846479462,0.8490704889788853,0.7294525795308953,0.6002986939821388,0.6430518978932632,0.6233820751341752,0.7799680699334787,0.006565047935460535,0.007787895248100134,0.006269347051299113,0.008644015341477027,0.007522574544979351,0.004202710705903136,0.5480656059882715,0.6941749778911387,0.9462216649917599,1.066506985925808,1.0358813390588235,1.041921100016701,1.0401056116992795,0.09760803926103181
purN,0.008372360947696137,0.0051645893603349145,0.013600356945423801,0.9618853280735996,0.8335498456319594,0.8909266220834127,0.6454191840526916,0.8397501254841436,0.7477725350806734,0.8392061511942492,0.009847571903190803,0.010383860330800179,0.008010832343326646,0.014046524929900167,0.01607095470972861,0.010206583142907616,0.5974255518692027,0.6933659161453448,0.9549656275725417,1.0193009390077805,1.5196827930825298,1.2884409942690183,1.3816599435760732,0.15593479442920938
purR,0.03189470837217576,0.028082454646821096,0.032057984228498954,0.8362876054444635,0.7504687547748857,0.8371019412325735,0.6323407811336907,0.6979004421253356,0.7098834869360503,1.0080346827874451,0.045545020052257454,0.05607284578632096,0.04318883524228278,0.05024333917233522,0.06052253156642478,0.04262749430273181,0.9769865150225708,0.9409388103582683,1.5177020765214366,1.4371618728377282,3.074480207828071,2.6735831625265147,2.5135128625082155,1.5688706798297554
purT,0.000398683854652197,0.00032278683502093216,0.0009714540675302715,0.28520344400093073,0.25289518865285077,0.22657627558162738,0.19029076247146226,0.22885082248554367,0.20231321933827018,0.2448507358778515,0.002872208471763984,0.00467273714886008,0.002438079408838544,0.002701254794211571,0.004103222479079646,0.0018011617311013439,0.1497819047421363,0.1488673612260717,0.24920293355228523,0.276242793075865,0.3121299703378752,0.2737596615730155,0.3152110456416157,0.014284103306492463
purU,0.02232629586052303,0.021303931111381524,0.017162355193034797,0.2426934455726077,0.22367985999981388,0.1937688510630207,0.17982804013626158,0.19386123392370433,0.20445788244079596,0.2517618453582748,0.018874512814449036,0.025959650827000445,0.016369961745058795,0.02404116766848298,0.019832241982218286,0.01260813211770941,0.12425089825199943,0.12944987932701885,0.20548312064837557,0.2535139556708888,0.4135722106976847,0.4249403702028898,0.430576471568086,0.4689947252298358
putA,0.005182890110478561,0.0058101630303767785,0.003561998247610995,3.2292140624278822,2.9416184037526545,2.8240015886406904,2.5980247398595173,2.5305983511211356,2.5221238085703783,6.62676669037153,0.005334101447561685,0.006489912706750111,0.005224455876082595,0.007023262464950083,0.007864509751569321,0.008105227789956048,0.13105916664936926,0.1334951880559882,0.18674605797527138,0.20630790875286126,0.43698195847302534,0.28465556850129475,0.3942409043471505,0.2309263367882948
putP,0.005780915892456856,0.0051645893603349145,0.005181088360161448,1.2687302258198583,1.2626499852234392,1.1113515055678012,1.1227808905962222,1.1641130680979515,1.1266630165269038,2.9865865968971805,0.0032825239677302673,0.004413140640590076,0.006269347051299113,0.008914140820898184,0.0054709633054395275,0.004803097949603584,0.06638061687435586,0.09466022425788254,0.1280365949328784,0.12238604756525666,0.1072946773036446,0.12394094130917618,0.12899126363432112,0.19045471075323284
puuA,0.2882484269135384,0.21368488478385708,0.22699643377957343,0.8699091496559553,0.6600838317545528,0.6664008105341981,0.32957575355882124,0.39528778429321176,0.3510098611133945,0.6170633464663597,0.19551533382793404,0.17834280118149307,0.19051849094781195,0.22501452435782382,0.19524500296287314,0.2377533485053774,0.2348852597092592,0.28964410499420473,0.38410978479863517,0.30421674680506655,0.5813420697542926,0.4521801375235879,0.47781270895530215,0.4404265186168509
puuB,0.03528352113671943,0.02582294680167457,0.0340008923635595,0.08849808763714516,0.06208257338770344,0.07227885714255534,0.03465776773535223,0.038772246784740866,0.03788904814462303,0.056276177197732,0.01805388182251647,0.01791215907063031,0.012190397044192721,0.021610038353692566,0.01470321388336873,0.02551645785726904,0.061274415576328484,0.059870569188746225,0.08181850700588814,0.04021255848572719,0.16972067137121966,0.14573275516573464,0.15170099314740584,0.10236940702986265
puuC,0.05123087532280731,0.03873442020251186,0.03464852840857968,0.12443835903563644,0.1068185453876662,0.1102124417421943,0.04315872963270278,0.06052253156642477,0.04575281285388442,0.07602220428465552,0.03036334670150497,0.024142475269110415,0.024032497029979935,0.026742422462694548,0.01914837156903835,0.03332149202537486,0.13616536794739664,0.10517802695320282,0.1917426080214325,0.13112790810563213,0.27701534867486427,0.18386842941471193,0.2679748082543995,0.15831547831362477
puuD,0.19435837914294604,0.20012783771297793,0.17194736995285803,0.3706098953887433,0.29215328653036915,0.2845018844972923,0.14843987313065957,0.16927395547484428,0.12296068454481437,0.25966025619304417,0.15263736449945742,0.14173969351542245,0.15673367628247784,0.15748315450253456,0.1330127953634985,0.15940281320246896,0.21105632031846477,0.21116511565219953,0.2710628400042401,0.2535139556708888,0.2223926038657361,0.2151941618335147,0.23436440857503413,0.23806838844154105
puuE,0.03129668259019746,0.02679130730673737,0.025257805755787056,0.07033472467231625,0.06208257338770344,0.05895084093187137,0.02811856627585181,0.03120693033893777,0.02931039573451971,0.04146665688253937,0.016412619838651336,0.01791215907063031,0.014628476453031265,0.02052953643600794,0.015045149089958703,0.023415102504317473,0.03404134198684916,0.0453074577644566,0.05059006921738122,0.041960930593802286,0.09363899110136258,0.08989123215830361,0.11809059346804048,0.08213359401233165
