position,condition,cell_id,area_px,length_px,width_px,feret_max_px,arc_length_px,width_pa_px,straightness,perimeter_px,solidity,eccentricity,orientation_deg,mcherry_mean,mcherry_median,mcherry_bgsub_median,phase_bgsub_median,above_bg,is_dark,kept,reason,bg_median,bg_std,bg_tilt_x_per1kpx,bg_tilt_y_per1kpx,bg_tilt_range
Pos4,Exponential,29,764,53.618958185463384,18.384645963672607,51.40038910358559,49.02661903332744,16.822052014081628,1.0484179842922576,117.25716906423585,0.9573934837092731,0.9393807269746686,-42.22205569215749,,,,-201.5,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,30,1049,77.03663477931237,17.680044375015438,72.09022125087424,71.54540701749829,15.370676948985263,1.0076149435175161,160.63786592066012,0.9433453237410072,0.9733082428249921,-22.9068004749896,,,,-223.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,31,745,54.475306449387936,17.771315659737187,52.20153254455275,52.26782582092286,15.202419055522077,0.9987316618717366,121.8906215524232,0.9277708592777086,0.9452914609345507,-16.98204824533365,,,,-220.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,32,718,52.72387072825989,17.56075830876957,51.62363799656123,50.138763804089976,15.325548497716285,1.029615293234456,117.77306118540696,0.9397905759162304,0.9429019774187873,-22.68729336395594,,,,-212.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,33,732,53.78557459904268,17.658828728538694,51.07837115648854,50.80856699030411,15.410024280693898,1.0053102101115332,119.20910449108871,0.9506493506493506,0.9445668857964015,20.40170122712574,,,,-200.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,34,777,57.249899231852716,17.468771239137226,55.65968020030299,54.25812087744876,15.238934251041972,1.0258313281069922,125.91289714442492,0.9372738238841978,0.9523100944628144,-16.562464025673545,,,,-202.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,35,714,52.44542731688021,17.600862958343303,49.64876634922564,47.32762249793437,16.289520347478156,1.049044167629434,113.25124175505127,0.9794238683127572,0.9420033798675246,-1.064379683788397,,,,-200.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,36,1042,74.82568916637646,18.111539737562097,70.09279563550022,68.6071340879158,15.987430468124474,1.0216546218893308,155.46540134802012,0.9328558639212176,0.9702638383750483,-13.045608423131746,,,,-190.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,37,681,48.01993545939181,18.30449127503515,47.095647357266465,45.195271258515305,16.334945777156918,1.0420481179962628,109.03839661302055,0.9537815126050421,0.9244986762847912,0.3236928933300407,,,,-190.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,38,968,68.16911201495842,18.467959687832366,64.28841264178172,63.18236909533942,16.21361864489314,1.0175055725557447,144.87408612379534,0.937984496124031,0.9626035846766283,14.808066475881395,,,,-189.0,,True,True,ok,494.0,42.995399475097656,,,
Pos4,Exponential,39,657,54.40335843585533,15.792065411423128,54.20332093147061,51.32228635270728,13.571635423996344,1.056136130782711,118.13785200264779,0.95355587808418,0.9569425433813413,54.984424855159276,,,,-201.0,,True,True,ok,494.0,42.995399475097656,,,
Pos26,Exponential,1,84,11.900962763298823,9.001245141910132,12.649110640673518,12.02128855699975,8.1829828723873,1.0522258558803332,33.38421024556794,0.9333333333333333,0.6541718308242683,-60.98315092490188,,,,-74.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,2,74,9.9037635210397,9.558182748546113,10.770329614269007,11.197397569870851,7.763941353240668,0.9618600703478666,31.258053551503245,0.925,0.26185909241415584,-39.528092678230195,,,,-77.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,3,56,10.130513169315899,7.0523008886657905,10.295630140987,9.010630518257987,7.58515441430585,1.1426092902294969,26.68041759223172,0.9824561403508771,0.717901702084925,-54.8510772613859,,,,-57.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,4,1142,86.7621620134184,17.542437355958644,79.20227269466452,79.54660484726556,14.96015077984453,0.9956713155355633,176.17160792139725,0.9049128367670365,0.9793463245396089,25.704919935456957,,,,-210.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,5,1238,75.59926428298657,21.487288825119396,70.77428911688199,70.80879816401225,18.523618052555243,0.9995126446426852,162.7640226147248,0.9343396226415094,0.9587572623836993,-23.302846693787394,,,,-202.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,6,761,55.96886757713291,17.474370088183473,54.037024344425184,50.29661418444582,16.258040497123226,1.0743670368399485,119.15328796217287,0.9706632653061225,0.9500111761703214,42.26394929596705,,,,-204.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,7,740,53.746867163755525,17.80243242508235,51.419840528729765,50.32973815327054,15.762424329461117,1.021659210150061,118.65374412381891,0.9450830140485313,0.9435509748149397,13.228149264022734,,,,-202.5,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,8,837,57.32459820205681,19.023731566405328,54.230987451824994,52.26694496582402,17.2333430869625,1.0375771433988579,124.20734779651687,0.9404494382022472,0.943328708070284,-3.20015141431914,,,,-183.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,9,992,74.80654893466625,17.351622847434108,69.02897942168927,67.05656097523347,15.569240971461452,1.0294142499670433,151.88685306545653,0.9376181474480151,0.9727269326325704,-49.19015339320202,,,,-222.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,10,1032,68.86228463685798,19.412850486903867,65.0,63.76216619374605,17.17833711509477,1.0194132960052313,147.13499583897317,0.9537892791127541,0.9594413494828685,-23.30751025319415,,,,-199.5,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,11,900,61.773996113183124,18.857063693004175,58.59180830116101,57.86447320166882,16.572124263399203,1.0125696314033186,134.64756171681134,0.9453781512605042,0.9522693884862037,28.428601285846245,,,,-247.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,12,732,52.89331431620405,17.892312853529464,51.10772935672255,49.64107158823704,15.82903551976556,1.0295452479481335,117.35245383925033,0.9568627450980393,0.9410484779108296,32.65298919935645,,,,-208.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,13,789,57.94691406674677,17.549546819741963,55.02726596879042,54.081477260825466,15.54840298503888,1.0174882188111019,125.91289714442493,0.9494584837545126,0.9530364588539796,18.848416298480732,,,,-227.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,14,794,57.5209342845846,17.96979237290358,54.91812087098393,53.344163240165486,15.901747544160385,1.0295057141253146,124.841644655984,0.9531812725090036,0.949949207729684,36.130076282490144,,,,-210.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,15,484,39.791848775067464,16.119539736255796,40.22437072223753,38.00801748284364,13.811162822651065,1.058312782043797,91.78275698155821,0.9603174603174603,0.9142739217122859,40.64590556194901,,,,-258.5,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,16,1245,79.17277309280718,20.69601290740386,74.09453421137081,73.0789460525252,17.986381799229562,1.013897137461666,166.69101343171204,0.9375,0.965229707909829,58.542695101491795,,,,-232.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,17,1140,75.81702506405472,19.815814793116832,71.47027354082255,71.1182293434655,16.890517043454665,1.004950126017014,161.51854885907204,0.9223300970873787,0.9652404051676318,19.21038611928494,,,,-223.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,18,451,35.21073453948112,16.379898215063875,34.92849839314596,33.38695874205476,14.943660538472335,1.0461719099065303,83.83349057256923,0.9555084745762712,0.8852076254822119,21.91550048300582,,,,-208.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,19,881,49.922914074853104,22.73563822060621,51.54609587543949,48.77019200650702,19.78715577010195,1.0569180426552782,120.1292556755993,0.9596949891067538,0.8902793278732515,-68.45867132825549,,,,-137.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,20,491,41.1777497375692,16.533460771419726,40.607881008493905,41.51149083482577,12.656118590361412,0.978232296451907,97.47111367536934,0.8894927536231884,0.9158526963398521,39.01269851881964,,,,-134.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,21,640,45.214219019337094,18.372495153324056,43.657759905886145,44.56997684490131,15.519081735965221,0.979532927688305,106.85642339004005,0.9538002980625931,0.9137204819464849,-29.170264749831656,,,,-210.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,22,639,43.52509326628353,18.97503510832303,41.6293165929973,42.2146007744694,16.525178032665877,0.9861355035761449,103.29422339029361,0.9609022556390977,0.8999678743088892,-35.494281101074996,,,,-201.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,23,842,61.76821432062714,17.583971310044785,58.59180830116101,57.16607773861267,15.648249765978436,1.0249401501545616,132.19608245160452,0.9546485260770975,0.9586235848701657,60.635631782034665,,,,-241.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,24,922,62.50484905181936,19.019674071207415,60.74537019394976,59.802781452635486,16.380171620323456,1.0157616204199602,138.30504649157226,0.9257028112449799,0.9525790674509855,-20.50553999333251,,,,-202.5,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,25,881,59.22694754764424,19.335324074148513,58.9406481131655,56.59560330344442,16.61311286383926,1.0414351057828262,132.15661420550583,0.9514038876889849,0.9452104652214628,-15.068827424228818,,,,-223.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,26,1217,88.89962095340799,17.960618021335627,82.0792300158816,82.16846955515868,15.43309710736476,0.9989139442445478,181.95524939022286,0.9226686884003032,0.9793788054793579,-69.24726051544371,,,,-237.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,27,807,61.35362638125355,17.065408213751898,58.249463516842795,56.3021733042008,15.215842813548255,1.0345864128924611,129.97464098252533,0.9460726846424384,0.9605381361948736,-35.746776703484414,,,,-200.0,,True,True,ok,533.0,57.8213996887207,,,
Pos26,Exponential,28,1047,80.14390882976043,17.08722734067982,73.824115301167,72.86797164566502,15.03411246606974,1.0131215901020467,162.89877563583798,0.9423942394239424,0.977007090616704,-61.39621813566309,,,,-196.0,,True,True,ok,533.0,57.8213996887207,,,
