gene,gene_clean,P_i_above,P_i_top5,P_i_top10
mntH,mntH,0.0007771657736242504,0.0007779793420281186,0.0005122554939379688
rrmJ,rrmJ,0.0007732083435579826,0.000445158759638699,0.00048448943556111696
hybC,hybC,0.0007711306390922241,0.000583818370328808,0.0008869554643908073
citX,citX,0.0007679777968875335,0.0006346910198310312,0.001294858530028156
yfgB,yfgB,0.0007654863709357468,0.0006193291869659517,0.0005669018442132826
yoaC,yoaC,0.0007607941629125548,0.00042901079412492225,0.00022773284493560263
ylbH,ylbH,0.0007584263572126402,0.0010359350676468256,0.001260755297800717
yfbN,yfbN,0.0007571724835646571,0.0007102404655204594,0.000892283023929879
rpsH,rpsH,0.0007536748731617431,0.00037130891220821683,0.0003708011953309475
yhdH,yhdH,0.0007534686419814243,0.0006927435617549229,0.0013945483704231538
yjhA,yjhA,0.000751528953566803,0.0003713933323400041,0.0010402443165206199
arcA,arcA,0.000750247782955226,0.00038138258087086897,0.0004897052031985454
mdoC,mdoC,0.0007490435968615603,0.0011824459905695611,0.0012514394249906302
ynhG,ynhG,0.0007477638638105591,0.0016427643941458949,0.0010635381602653376
mglA,mglA,0.000747681899156228,0.0003283881423209771,0.00022075535113714846
kdsA,kdsA,0.0007362524895105127,0.0003965587542761341,0.00025979332680119464
yfhM,yfhM,0.0007358548033100066,0.0012094320496895572,0.0008861662339270337
chbG,chbG,0.0007325152209857244,0.00043039308044545986,0.0007752117257099754
fis,fis,0.0007318068684879767,0.00038361284611426386,0.0003919313437344626
cydD,cydD,0.0007300910191738395,0.0003275284891460647,0.00021526963141669462
fabG,fabG,0.0007260363458997804,0.00047784509526842966,0.00036082312157889205
ygcB,ygcB,0.0007257778039209537,0.0004297224721691691,0.000384566615728681
ilvD,ilvD,0.0007213853612804137,0.0008141620053564504,0.000971221852208695
frc,frc,0.0007201631496959507,0.00037659556452243576,0.0004191710702873529
yjiC,yjiC,0.0007185110358455544,0.00040294536849970307,0.00027593076316659944
yoaG,yoaG,0.0007171988299284936,0.0004047816334980365,0.00036423179039392556
ydcC,ydcC,0.0007161989789808769,0.0012091739115062659,0.0017177003311488663
ydcL,ydcL,0.0007112496784240886,0.00043637847845168757,0.00044805065392158704
yaeF,yaeF,0.0007106929746751988,0.0009754749814172125,0.0009093006218857479
mobB,mobB,0.0007098243842107574,0.0008629062920745462,0.001224562721630797
lpcA,lpcA,0.0007081262555921616,0.00037334167106884406,0.00021099011731948617
ydjH,ydjH,0.0007073746392848503,0.0007821235091917888,0.0006568888156872782
yfeW,yfeW,0.0007048087725573521,0.0003514864423713066,0.00040712941725567207
rpsC,rpsC,0.0007017979317804121,0.0003298126122972677,0.0002793541258843322
yajO,yajO,0.0007017386877979981,0.0004075268859734428,0.00023305188152959597
deoB,deoB,0.0006995792939869174,0.0003677167975250533,0.00022864062441758042
fbaA,fbaA,0.0006941139952631037,0.00036484416067695,0.00021110294358220015
yqaB,yqaB,0.0006941027952739198,0.000525955517234588,0.0011072611743755604
wbbL,wbbL,0.0006931189505032782,0.00032875163262569435,0.0005684827670302126
gspK,gspK,0.0006866562438601317,0.0008137529057809949,0.0012227477887451323
maeB,maeB,0.0006833762465972411,0.0007602041230919173,0.0005184451700097704
yhgA,yhgA,0.0006821056024208355,0.0004061977887325242,0.0004497345386381169
pbpG,pbpG,0.0006793981338084242,0.0009414900193008115,0.00101240931833647
ycfM,ycfM,0.0006778212858071222,0.0005753165875736795,0.00037242821917346573
ybgS,ybgS,0.0006747533241234969,0.0003767900917167684,0.00025122323927030156
tyrS,tyrS,0.0006727346402516888,0.00044943534032128047,0.0004725393332213282
yqiH,yqiH,0.0006716081020409828,0.00198734886323156,0.0017369856941958988
yegT,yegT,0.0006696011574764472,0.0005051960951911997,0.0003378840188237774
pinR,pinR,0.0006627165628184093,0.0007518898468281814,0.0006872783135949252
rpoC,rpoC,0.0006621543627384696,0.00043128429606936356,0.0002871851985384115
yncD,yncD,0.0006618428748085912,0.000335365191321558,0.0001873623149943752
lon,lon,0.0006618171723999944,0.0005008040514495513,0.0003300198239623425
yfdE,yfdE,0.0006596021853401437,0.0006801936845345208,0.0007094900810357734
allB,allB,0.0006589689585182203,0.00045332591380950097,0.00045039456552253804
yhcE,yhcE,0.0006574279897626412,0.00041812820331393446,0.0010613213479715661
ygaU,ygaU,0.0006557315458171002,0.0003207993115086888,0.00021415339656357383
